"","id","loci","n.loci","dam","LLRdam","sire","LLRsire","absLLRtotal"
"166","adapter_trim.F2-J127-pH8.bam","CM084266_1_58086157.0, CM084274_1_43102349.0, CM084268_1_23612506.0, CM084266_1_67098131.0, CM084265_1_71925202.0, CM084266_1_69793914.0, CM084276_1_38787722.1, CM084264_1_2738036.1, CM084277_1_30611564.0, CM084266_1_23321801.0, CM084268_1_3699701.1, CM084276_1_38775920.0, CM084275_1_39781005.1, CM084279_1_10149633.1, CM084274_1_4796888.1, CM084271_1_37237148.0, CM084265_1_69004202.0, CM084269_1_15827759.0, CM084269_1_1558034.0, CM084269_1_15799390.0, CM084265_1_72978107.1, CM084271_1_289999.1, CM084265_1_71797896.0, CM084275_1_25388576.0, CM084278_1_20736236.0, CM084268_1_28845509.0, CM084277_1_18546604.0, CM084270_1_47103340.0, CM084277_1_30631454.1, CM084271_1_43860505.1",30,"adapter_trim.F1-B15-pH8.bam",-0.63,"adapter_trim.F1-B10-pH8.bam",-0.38,1.01
"167","adapter_trim.F2-J85-pH8.bam","CM084266_1_58086157.0, CM084274_1_43102349.0, CM084268_1_23612506.0, CM084266_1_67098131.0, CM084265_1_71925202.0, CM084266_1_69793914.0, CM084276_1_38787722.1, CM084264_1_2738036.1, CM084277_1_30611564.0, CM084266_1_23321801.0, CM084268_1_3699701.1, CM084276_1_38775920.0, CM084275_1_39781005.1, CM084279_1_10149633.1, CM084274_1_4796888.1, CM084271_1_37237148.0, CM084265_1_69004202.0, CM084269_1_15827759.0, CM084269_1_1558034.0, CM084269_1_15799390.0, CM084265_1_72978107.1, CM084271_1_289999.1, CM084265_1_71797896.0, CM084275_1_25388576.0, CM084278_1_20736236.0, CM084268_1_28845509.0, CM084277_1_18546604.0, CM084270_1_47103340.0, CM084277_1_30631454.1, CM084271_1_43860505.1",30,"adapter_trim.F1-B20-pH8.bam",-0.41,"adapter_trim.F1-B1-pH8.bam",-0.29,0.7
"168","adapter_trim.F2-B3-pH8.bam","CM084266_1_58086157.0, CM084274_1_43102349.0, CM084268_1_23612506.0, CM084266_1_67098131.0, CM084265_1_71925202.0, CM084266_1_69793914.0, CM084276_1_38787722.1, CM084264_1_2738036.1, CM084277_1_30611564.0, CM084266_1_23321801.0, CM084268_1_3699701.1, CM084276_1_38775920.0, CM084275_1_39781005.1, CM084279_1_10149633.1, CM084274_1_4796888.1, CM084271_1_37237148.0, CM084265_1_69004202.0, CM084269_1_15827759.0, CM084269_1_1558034.0, CM084269_1_15799390.0, CM084265_1_72978107.1, CM084271_1_289999.1, CM084265_1_71797896.0, CM084275_1_25388576.0, CM084278_1_20736236.0, CM084268_1_28845509.0, CM084277_1_18546604.0, CM084270_1_47103340.0, CM084277_1_30631454.1, CM084271_1_43860505.1",30,"adapter_trim.F1-B15-pH8.bam",-0.2,"adapter_trim.F1-B1-pH8.bam",-0.26,0.46
"169","adapter_trim.F2-B16-pH8.bam","CM084268_1_2713891.0, CM084276_1_37987466.1, CM084264_1_69870962.1, CM084272_1_36474231.0, CM084270_1_9413290.0, CM084272_1_1584311.1, CM084264_1_6517652.1, CM084265_1_72178237.1, CM084278_1_22667330.0, CM084271_1_26325720.1, CM084270_1_42349010.0, CM084273_1_31862646.0, CM084279_1_160989.1, CM084265_1_8362532.0, CM084266_1_71149025.1, CM084267_1_13229666.1, CM084266_1_71166449.1, CM084273_1_32698906.0, CM084267_1_6421243.1, CM084274_1_5120580.0, CM084264_1_48147317.0, CM084264_1_8098035.1, CM084265_1_66689301.1, CM084266_1_71166449.1, CM084275_1_36059374.1, CM084266_1_64726670.0, CM084265_1_14403550.0, CM084265_1_71796300.0, CM084271_1_44086152.0, CM084269_1_15799430.1",30,"adapter_trim.F1-B8-pH8.bam",-0.24,"adapter_trim.F1-B1-pH8.bam",-0.11,0.35
"170","adapter_trim.F2-J122-pH8.bam","CM084265_1_64585921.1, CM084272_1_33453892.1, CM084279_1_161041.1, CM084267_1_3748455.1, CM084265_1_68806446.0, CM084271_1_26325742.0, CM084272_1_33503437.1, CM084271_1_19655939.0, CM084279_1_1072351.0, CM084264_1_65422.1, CM084274_1_4792974.0, CM084271_1_43849883.1, CM084269_1_45420345.0, CM084264_1_66525864.0, CM084269_1_43524691.0, CM084277_1_30168380.1, CM084269_1_47563826.0, CM084265_1_64584031.0, CM084271_1_37240204.0, CM084264_1_72118711.1, CM084267_1_2163720.1, CM084264_1_70188206.0, CM084271_1_43934352.0, CM084279_1_1070322.1, CM084277_1_36522229.0, CM084267_1_2652523.1, CM084267_1_3204556.1, CM084265_1_71899674.1, CM084278_1_16774023.1, CM084265_1_59221281.1",30,"adapter_trim.F1-B15-pH8.bam",-0.34,"adapter_trim.F1-B7-pH8.bam",-0.15,0.49
"171","adapter_trim.F2-J147-pH8.bam","CM084265_1_64585921.1, CM084272_1_33453892.1, CM084279_1_161041.1, CM084267_1_3748455.1, CM084265_1_68806446.0, CM084271_1_26325742.0, CM084272_1_33503437.1, CM084271_1_19655939.0, CM084279_1_1072351.0, CM084264_1_65422.1, CM084274_1_4792974.0, CM084271_1_43849883.1, CM084269_1_45420345.0, CM084264_1_66525864.0, CM084269_1_43524691.0, CM084277_1_30168380.1, CM084269_1_47563826.0, CM084265_1_64584031.0, CM084271_1_37240204.0, CM084264_1_72118711.1, CM084267_1_2163720.1, CM084264_1_70188206.0, CM084271_1_43934352.0, CM084279_1_1070322.1, CM084277_1_36522229.0, CM084267_1_2652523.1, CM084267_1_3204556.1, CM084265_1_71899674.1, CM084278_1_16774023.1, CM084265_1_59221281.1",30,"adapter_trim.F1-B15-pH8.bam",-0.49,"adapter_trim.F1-B7-pH8.bam",-0.3,0.79
"172","adapter_trim.F2-B11-pH8.bam","CM084265_1_64585921.1, CM084272_1_33453892.1, CM084279_1_161041.1, CM084267_1_3748455.1, CM084265_1_68806446.0, CM084271_1_26325742.0, CM084272_1_33503437.1, CM084271_1_19655939.0, CM084279_1_1072351.0, CM084264_1_65422.1, CM084274_1_4792974.0, CM084271_1_43849883.1, CM084269_1_45420345.0, CM084264_1_66525864.0, CM084269_1_43524691.0, CM084277_1_30168380.1, CM084269_1_47563826.0, CM084265_1_64584031.0, CM084271_1_37240204.0, CM084264_1_72118711.1, CM084267_1_2163720.1, CM084264_1_70188206.0, CM084271_1_43934352.0, CM084279_1_1070322.1, CM084277_1_36522229.0, CM084267_1_2652523.1, CM084267_1_3204556.1, CM084265_1_71899674.1, CM084278_1_16774023.1, CM084265_1_59221281.1",30,"adapter_trim.F1-B8-pH8.bam",-0.28,"adapter_trim.F1-B1-pH8.bam",-0.47,0.75
"173","adapter_trim.F2-B13-pH8.bam","CM084265_1_64585921.1, CM084272_1_33453892.1, CM084279_1_161041.1, CM084267_1_3748455.1, CM084265_1_68806446.0, CM084271_1_26325742.0, CM084272_1_33503437.1, CM084271_1_19655939.0, CM084279_1_1072351.0, CM084264_1_65422.1, CM084274_1_4792974.0, CM084271_1_43849883.1, CM084269_1_45420345.0, CM084264_1_66525864.0, CM084269_1_43524691.0, CM084277_1_30168380.1, CM084269_1_47563826.0, CM084265_1_64584031.0, CM084271_1_37240204.0, CM084264_1_72118711.1, CM084267_1_2163720.1, CM084264_1_70188206.0, CM084271_1_43934352.0, CM084279_1_1070322.1, CM084277_1_36522229.0, CM084267_1_2652523.1, CM084267_1_3204556.1, CM084265_1_71899674.1, CM084278_1_16774023.1, CM084265_1_59221281.1",30,"adapter_trim.F1-B15-pH8.bam",-0.58,"adapter_trim.F1-B7-pH8.bam",-0.4,0.98
"174","adapter_trim.F2-J105-pH8.bam","CM084272_1_1308664.1, CM084265_1_71796317.0, CM084276_1_1856066.1, CM084279_1_31409037.0, CM084266_1_70181797.0, CM084274_1_4709093.1, CM084276_1_20157216.1, CM084269_1_45238254.1, CM084264_1_72075479.0, CM084271_1_289999.1, CM084272_1_1883067.1, CM084265_1_72368172.1, CM084270_1_32126729.0, CM084268_1_9292474.1, CM084265_1_65233046.0, CM084264_1_73931173.1, CM084276_1_38558658.0, CM084274_1_4863726.0, CM084269_1_43524104.1, CM084265_1_791030.1, CM084274_1_4709650.1, CM084273_1_10424351.1, CM084272_1_1883067.1, CM084264_1_8099092.1, CM084269_1_35627219.1, CM084266_1_65580309.0, CM084269_1_15809957.0, CM084279_1_28791311.0, CM084264_1_66439654.0, CM084277_1_29781980.1",30,"adapter_trim.F1-B20-pH8.bam",0.09,"adapter_trim.F1-B5-pH8.bam",0.12,0.21
"175","adapter_trim.F2-J126-pH8.bam","CM084272_1_1308664.1, CM084265_1_71796317.0, CM084276_1_1856066.1, CM084279_1_31409037.0, CM084266_1_70181797.0, CM084274_1_4709093.1, CM084276_1_20157216.1, CM084269_1_45238254.1, CM084264_1_72075479.0, CM084271_1_289999.1, CM084272_1_1883067.1, CM084265_1_72368172.1, CM084270_1_32126729.0, CM084268_1_9292474.1, CM084265_1_65233046.0, CM084264_1_73931173.1, CM084276_1_38558658.0, CM084274_1_4863726.0, CM084269_1_43524104.1, CM084265_1_791030.1, CM084274_1_4709650.1, CM084273_1_10424351.1, CM084272_1_1883067.1, CM084264_1_8099092.1, CM084269_1_35627219.1, CM084266_1_65580309.0, CM084269_1_15809957.0, CM084279_1_28791311.0, CM084264_1_66439654.0, CM084277_1_29781980.1",30,"adapter_trim.F1-B20-pH8.bam",-0.54,"adapter_trim.F1-B10-pH8.bam",-0.47,1.01
"176","adapter_trim.F2-J146-pH8.bam","CM084272_1_1308664.1, CM084265_1_71796317.0, CM084276_1_1856066.1, CM084279_1_31409037.0, CM084266_1_70181797.0, CM084274_1_4709093.1, CM084276_1_20157216.1, CM084269_1_45238254.1, CM084264_1_72075479.0, CM084271_1_289999.1, CM084272_1_1883067.1, CM084265_1_72368172.1, CM084270_1_32126729.0, CM084268_1_9292474.1, CM084265_1_65233046.0, CM084264_1_73931173.1, CM084276_1_38558658.0, CM084274_1_4863726.0, CM084269_1_43524104.1, CM084265_1_791030.1, CM084274_1_4709650.1, CM084273_1_10424351.1, CM084272_1_1883067.1, CM084264_1_8099092.1, CM084269_1_35627219.1, CM084266_1_65580309.0, CM084269_1_15809957.0, CM084279_1_28791311.0, CM084264_1_66439654.0, CM084277_1_29781980.1",30,"adapter_trim.F1-B8-pH8.bam",0.08,"adapter_trim.F1-B3-pH8.bam",0.01,0.09
"177","adapter_trim.F2-J88-pH8.bam","CM084272_1_1308664.1, CM084265_1_71796317.0, CM084276_1_1856066.1, CM084279_1_31409037.0, CM084266_1_70181797.0, CM084274_1_4709093.1, CM084276_1_20157216.1, CM084269_1_45238254.1, CM084264_1_72075479.0, CM084271_1_289999.1, CM084272_1_1883067.1, CM084265_1_72368172.1, CM084270_1_32126729.0, CM084268_1_9292474.1, CM084265_1_65233046.0, CM084264_1_73931173.1, CM084276_1_38558658.0, CM084274_1_4863726.0, CM084269_1_43524104.1, CM084265_1_791030.1, CM084274_1_4709650.1, CM084273_1_10424351.1, CM084272_1_1883067.1, CM084264_1_8099092.1, CM084269_1_35627219.1, CM084266_1_65580309.0, CM084269_1_15809957.0, CM084279_1_28791311.0, CM084264_1_66439654.0, CM084277_1_29781980.1",30,"adapter_trim.F1-B20-pH8.bam",-0.06,"adapter_trim.F1-B4-pH8.bam",0.16,0.22
"178","adapter_trim.F2-B23-pH8.bam","CM084272_1_1308664.1, CM084265_1_71796317.0, CM084276_1_1856066.1, CM084279_1_31409037.0, CM084266_1_70181797.0, CM084274_1_4709093.1, CM084276_1_20157216.1, CM084269_1_45238254.1, CM084264_1_72075479.0, CM084271_1_289999.1, CM084272_1_1883067.1, CM084265_1_72368172.1, CM084270_1_32126729.0, CM084268_1_9292474.1, CM084265_1_65233046.0, CM084264_1_73931173.1, CM084276_1_38558658.0, CM084274_1_4863726.0, CM084269_1_43524104.1, CM084265_1_791030.1, CM084274_1_4709650.1, CM084273_1_10424351.1, CM084272_1_1883067.1, CM084264_1_8099092.1, CM084269_1_35627219.1, CM084266_1_65580309.0, CM084269_1_15809957.0, CM084279_1_28791311.0, CM084264_1_66439654.0, CM084277_1_29781980.1",30,"adapter_trim.F1-B21-pH8.bam",-0.33,"adapter_trim.F1-B9-pH8.bam",-0.38,0.71
"179","adapter_trim.F2-J142-pH8.bam","CM084267_1_51248425.1, CM084274_1_4773546.1, CM084265_1_66143662.0, CM084271_1_218855.1, CM084278_1_20689091.0, CM084265_1_71800566.1, CM084273_1_268158.1, CM084264_1_69539449.1, CM084266_1_70181820.1, CM084277_1_1858860.0, CM084270_1_12307511.1, CM084267_1_51242797.0, CM084279_1_929045.1, CM084265_1_60215543.1, CM084266_1_65993531.0, CM084265_1_68798214.1, CM084266_1_68960355.1, CM084274_1_4792130.1, CM084266_1_70707608.1, CM084269_1_15809862.0, CM084265_1_58483282.1, CM084266_1_63468235.1, CM084264_1_74273479.1, CM084277_1_10417520.1, CM084279_1_10150672.1, CM084279_1_32640564.0, CM084265_1_64733351.0, CM084268_1_50216537.0, CM084275_1_39776646.0, CM084270_1_4920911.1",30,"adapter_trim.F1-B15-pH8.bam",-0.05,"adapter_trim.F1-B11-pH8.bam",-0.35,0.4
"180","adapter_trim.F2-J86-pH8.bam","CM084267_1_51248425.1, CM084274_1_4773546.1, CM084265_1_66143662.0, CM084271_1_218855.1, CM084278_1_20689091.0, CM084265_1_71800566.1, CM084273_1_268158.1, CM084264_1_69539449.1, CM084266_1_70181820.1, CM084277_1_1858860.0, CM084270_1_12307511.1, CM084267_1_51242797.0, CM084279_1_929045.1, CM084265_1_60215543.1, CM084266_1_65993531.0, CM084265_1_68798214.1, CM084266_1_68960355.1, CM084274_1_4792130.1, CM084266_1_70707608.1, CM084269_1_15809862.0, CM084265_1_58483282.1, CM084266_1_63468235.1, CM084264_1_74273479.1, CM084277_1_10417520.1, CM084279_1_10150672.1, CM084279_1_32640564.0, CM084265_1_64733351.0, CM084268_1_50216537.0, CM084275_1_39776646.0, CM084270_1_4920911.1",30,"adapter_trim.F1-B15-pH8.bam",-0.08,"adapter_trim.F1-B4-pH8.bam",-0.08,0.16
"181","adapter_trim.F2-B23-pH8.bam","CM084267_1_51248425.1, CM084274_1_4773546.1, CM084265_1_66143662.0, CM084271_1_218855.1, CM084278_1_20689091.0, CM084265_1_71800566.1, CM084273_1_268158.1, CM084264_1_69539449.1, CM084266_1_70181820.1, CM084277_1_1858860.0, CM084270_1_12307511.1, CM084267_1_51242797.0, CM084279_1_929045.1, CM084265_1_60215543.1, CM084266_1_65993531.0, CM084265_1_68798214.1, CM084266_1_68960355.1, CM084274_1_4792130.1, CM084266_1_70707608.1, CM084269_1_15809862.0, CM084265_1_58483282.1, CM084266_1_63468235.1, CM084264_1_74273479.1, CM084277_1_10417520.1, CM084279_1_10150672.1, CM084279_1_32640564.0, CM084265_1_64733351.0, CM084268_1_50216537.0, CM084275_1_39776646.0, CM084270_1_4920911.1",30,"adapter_trim.F1-B20-pH8.bam",-0.6,"adapter_trim.F1-B7-pH8.bam",-0.38,0.98
"182","adapter_trim.F2-J127-pH8.bam","CM084274_1_4788623.1, CM084275_1_319814.0, CM084279_1_10150313.0, CM084277_1_30953078.0, CM084264_1_66525864.1, CM084278_1_23555170.0, CM084272_1_2072764.1, CM084275_1_2509962.1, CM084275_1_667604.0, CM084274_1_4785921.0, CM084268_1_50693597.0, CM084275_1_25395464.1, CM084272_1_18191744.1, CM084269_1_15809862.1, CM084265_1_61648596.1, CM084275_1_40706324.0, CM084270_1_47077479.0, CM084271_1_256574.0, CM084279_1_1064677.1, CM084264_1_72054053.1, CM084268_1_50225502.1, CM084264_1_69902275.0, CM084269_1_45438499.1, CM084279_1_929045.0, CM084265_1_71820726.0, CM084265_1_64585921.0, CM084265_1_71265230.0, CM084265_1_64196888.1, CM084264_1_75338734.1, CM084272_1_2072732.1",30,"adapter_trim.F1-B8-pH8.bam",-0.11,"adapter_trim.F1-B1-pH8.bam",0,0.11
"183","adapter_trim.F2-J83-pH8.bam","CM084274_1_4788623.1, CM084275_1_319814.0, CM084279_1_10150313.0, CM084277_1_30953078.0, CM084264_1_66525864.1, CM084278_1_23555170.0, CM084272_1_2072764.1, CM084275_1_2509962.1, CM084275_1_667604.0, CM084274_1_4785921.0, CM084268_1_50693597.0, CM084275_1_25395464.1, CM084272_1_18191744.1, CM084269_1_15809862.1, CM084265_1_61648596.1, CM084275_1_40706324.0, CM084270_1_47077479.0, CM084271_1_256574.0, CM084279_1_1064677.1, CM084264_1_72054053.1, CM084268_1_50225502.1, CM084264_1_69902275.0, CM084269_1_45438499.1, CM084279_1_929045.0, CM084265_1_71820726.0, CM084265_1_64585921.0, CM084265_1_71265230.0, CM084265_1_64196888.1, CM084264_1_75338734.1, CM084272_1_2072732.1",30,"adapter_trim.F1-B25-pH8.bam",-0.09,"adapter_trim.F1-B5-pH8.bam",-0.23,0.32
"184","adapter_trim.F2-J123-pH8.bam","CM084278_1_22667323.1, CM084264_1_8112672.0, CM084268_1_49719731.1, CM084276_1_2857930.1, CM084271_1_1033797.0, CM084264_1_70456944.0, CM084273_1_7839325.0, CM084278_1_25832327.0, CM084274_1_4778592.0, CM084274_1_4864682.0, CM084269_1_42862775.0, CM084274_1_4778609.1, CM084266_1_69052083.0, CM084271_1_43934411.1, CM084270_1_47077551.1, CM084274_1_43102349.1, CM084276_1_12392691.1, CM084269_1_39737118.1, CM084276_1_37352348.1, CM084264_1_6990362.1, CM084264_1_70185106.0, CM084264_1_26771545.1, CM084279_1_31409052.0, CM084274_1_42855653.1, CM084269_1_15798363.0, CM084275_1_38169321.1, CM084278_1_15228710.1, CM084278_1_20679238.1, CM084265_1_72636296.1, CM084265_1_70979994.1",30,"adapter_trim.F1-B21-pH8.bam",-0.25,"adapter_trim.F1-B5-pH8.bam",-0.35,0.6
"185","adapter_trim.F2-B11-pH8.bam","CM084278_1_22667323.1, CM084264_1_8112672.0, CM084268_1_49719731.1, CM084276_1_2857930.1, CM084271_1_1033797.0, CM084264_1_70456944.0, CM084273_1_7839325.0, CM084278_1_25832327.0, CM084274_1_4778592.0, CM084274_1_4864682.0, CM084269_1_42862775.0, CM084274_1_4778609.1, CM084266_1_69052083.0, CM084271_1_43934411.1, CM084270_1_47077551.1, CM084274_1_43102349.1, CM084276_1_12392691.1, CM084269_1_39737118.1, CM084276_1_37352348.1, CM084264_1_6990362.1, CM084264_1_70185106.0, CM084264_1_26771545.1, CM084279_1_31409052.0, CM084274_1_42855653.1, CM084269_1_15798363.0, CM084275_1_38169321.1, CM084278_1_15228710.1, CM084278_1_20679238.1, CM084265_1_72636296.1, CM084265_1_70979994.1",30,"adapter_trim.F1-B21-pH8.bam",-0.29,"adapter_trim.F1-B3-pH8.bam",-0.67,0.96
"186","adapter_trim.F2-B16-pH8.bam","CM084278_1_22667323.1, CM084264_1_8112672.0, CM084268_1_49719731.1, CM084276_1_2857930.1, CM084271_1_1033797.0, CM084264_1_70456944.0, CM084273_1_7839325.0, CM084278_1_25832327.0, CM084274_1_4778592.0, CM084274_1_4864682.0, CM084269_1_42862775.0, CM084274_1_4778609.1, CM084266_1_69052083.0, CM084271_1_43934411.1, CM084270_1_47077551.1, CM084274_1_43102349.1, CM084276_1_12392691.1, CM084269_1_39737118.1, CM084276_1_37352348.1, CM084264_1_6990362.1, CM084264_1_70185106.0, CM084264_1_26771545.1, CM084279_1_31409052.0, CM084274_1_42855653.1, CM084269_1_15798363.0, CM084275_1_38169321.1, CM084278_1_15228710.1, CM084278_1_20679238.1, CM084265_1_72636296.1, CM084265_1_70979994.1",30,"adapter_trim.F1-B15-pH8.bam",0.02,"adapter_trim.F1-B7-pH8.bam",-0.01,0.03
"187","adapter_trim.F2-J142-pH8.bam","CM084268_1_49721854.1, CM084271_1_44090302.0, CM084274_1_4773546.0, CM084274_1_4671994.1, CM084278_1_20858390.0, CM084264_1_74183870.0, CM084266_1_70531191.1, CM084269_1_42862704.1, CM084271_1_30532519.0, CM084269_1_1567834.0, CM084264_1_73931171.0, CM084271_1_44190420.0, CM084265_1_68806450.0, CM084265_1_64196888.0, CM084278_1_20635947.0, CM084269_1_35627054.0, CM084266_1_70930072.1, CM084276_1_38558658.0, CM084265_1_61648709.0, CM084278_1_24948220.0, CM084273_1_31863606.0, CM084266_1_69623581.0, CM084279_1_31065250.0, CM084266_1_64725837.0, CM084267_1_2652774.1, CM084272_1_43469486.0, CM084274_1_4708063.0, CM084279_1_1073112.0, CM084278_1_20861266.0, CM084265_1_66688742.1",30,"adapter_trim.F1-B25-pH8.bam",0.1,"adapter_trim.F1-B7-pH8.bam",-0.29,0.39
"188","adapter_trim.F2-J146-pH8.bam","CM084268_1_49721854.1, CM084271_1_44090302.0, CM084274_1_4773546.0, CM084274_1_4671994.1, CM084278_1_20858390.0, CM084264_1_74183870.0, CM084266_1_70531191.1, CM084269_1_42862704.1, CM084271_1_30532519.0, CM084269_1_1567834.0, CM084264_1_73931171.0, CM084271_1_44190420.0, CM084265_1_68806450.0, CM084265_1_64196888.0, CM084278_1_20635947.0, CM084269_1_35627054.0, CM084266_1_70930072.1, CM084276_1_38558658.0, CM084265_1_61648709.0, CM084278_1_24948220.0, CM084273_1_31863606.0, CM084266_1_69623581.0, CM084279_1_31065250.0, CM084266_1_64725837.0, CM084267_1_2652774.1, CM084272_1_43469486.0, CM084274_1_4708063.0, CM084279_1_1073112.0, CM084278_1_20861266.0, CM084265_1_66688742.1",30,"adapter_trim.F1-B8-pH8.bam",-0.64,"adapter_trim.F1-B9-pH8.bam",-0.41,1.05
"189","adapter_trim.F2-B12-pH8.bam","CM084268_1_49721854.1, CM084271_1_44090302.0, CM084274_1_4773546.0, CM084274_1_4671994.1, CM084278_1_20858390.0, CM084264_1_74183870.0, CM084266_1_70531191.1, CM084269_1_42862704.1, CM084271_1_30532519.0, CM084269_1_1567834.0, CM084264_1_73931171.0, CM084271_1_44190420.0, CM084265_1_68806450.0, CM084265_1_64196888.0, CM084278_1_20635947.0, CM084269_1_35627054.0, CM084266_1_70930072.1, CM084276_1_38558658.0, CM084265_1_61648709.0, CM084278_1_24948220.0, CM084273_1_31863606.0, CM084266_1_69623581.0, CM084279_1_31065250.0, CM084266_1_64725837.0, CM084267_1_2652774.1, CM084272_1_43469486.0, CM084274_1_4708063.0, CM084279_1_1073112.0, CM084278_1_20861266.0, CM084265_1_66688742.1",30,"adapter_trim.F1-B8-pH8.bam",-0.26,"adapter_trim.F1-B4-pH8.bam",-0.17,0.43
"190","adapter_trim.F2-B15-pH8.bam","CM084272_1_2072734.1, CM084269_1_45238254.1, CM084265_1_72078910.0, CM084272_1_36474231.0, CM084271_1_43812187.0, CM084265_1_58530104.0, CM084277_1_29208305.0, CM084275_1_25388576.0, CM084264_1_7131437.1, CM084277_1_18541349.0, CM084274_1_4793084.0, CM084269_1_1549393.1, CM084274_1_4868366.1, CM084265_1_72368293.1, CM084272_1_7002402.0, CM084264_1_73931171.0, CM084278_1_23536960.0, CM084279_1_161176.0, CM084274_1_4867333.0, CM084275_1_39338236.0, CM084274_1_4694494.0, CM084266_1_65576813.1, CM084277_1_29780153.1, CM084267_1_2908966.0, CM084275_1_39776646.1, CM084273_1_31865817.0, CM084265_1_71794444.1, CM084274_1_5566177.1, CM084274_1_34977132.0, CM084265_1_8361584.1",30,"adapter_trim.F1-B25-pH8.bam",-0.31,"adapter_trim.F1-B5-pH8.bam",-0.53,0.84
"191","adapter_trim.F2-J143-pH8.bam","CM084270_1_47076365.0, CM084267_1_3748455.0, CM084273_1_31866816.1, CM084265_1_72898809.0, CM084266_1_71319410.1, CM084266_1_71149025.0, CM084272_1_33452045.0, CM084274_1_11694583.0, CM084271_1_1034852.1, CM084267_1_727876.1, CM084269_1_43529904.0, CM084266_1_68919260.0, CM084264_1_75506833.1, CM084275_1_39774847.1, CM084274_1_11694910.0, CM084279_1_649298.1, CM084272_1_33578227.1, CM084277_1_18535852.1, CM084276_1_38558604.0, CM084264_1_74721232.1, CM084269_1_43528677.0, CM084265_1_1816612.1, CM084268_1_9292474.0, CM084275_1_312851.0, CM084277_1_29781979.0, CM084271_1_3820313.1, CM084276_1_20157067.1, CM084269_1_35627068.1, CM084269_1_15823100.0, CM084279_1_32641182.0",30,"adapter_trim.F1-B15-pH8.bam",-0.3,"adapter_trim.F1-B4-pH8.bam",0.13,0.43
"192","adapter_trim.F2-J122-pH8.bam","CM084265_1_64196888.1, CM084271_1_3821125.0, CM084271_1_1052235.0, CM084265_1_1816578.0, CM084266_1_58087794.1, CM084278_1_23536520.1, CM084272_1_33546605.0, CM084271_1_19655964.1, CM084265_1_71925452.1, CM084276_1_54402.1, CM084264_1_34301159.1, CM084269_1_12905592.1, CM084272_1_1726216.1, CM084271_1_23942504.0, CM084276_1_1856070.1, CM084267_1_2426156.1, CM084267_1_2426144.0, CM084274_1_41835817.0, CM084266_1_69632418.1, CM084269_1_15812960.0, CM084266_1_68919260.0, CM084266_1_69141121.1, CM084274_1_5028297.1, CM084268_1_37774069.1, CM084268_1_50681546.0, CM084266_1_68320536.0, CM084266_1_23295925.0, CM084271_1_44073395.0, CM084266_1_70706207.1, CM084268_1_2720906.0",30,"adapter_trim.F1-B8-pH8.bam",0.12,"adapter_trim.F1-B10-pH8.bam",-0.05,0.17
"193","adapter_trim.F2-J126-pH8.bam","CM084265_1_64196888.1, CM084271_1_3821125.0, CM084271_1_1052235.0, CM084265_1_1816578.0, CM084266_1_58087794.1, CM084278_1_23536520.1, CM084272_1_33546605.0, CM084271_1_19655964.1, CM084265_1_71925452.1, CM084276_1_54402.1, CM084264_1_34301159.1, CM084269_1_12905592.1, CM084272_1_1726216.1, CM084271_1_23942504.0, CM084276_1_1856070.1, CM084267_1_2426156.1, CM084267_1_2426144.0, CM084274_1_41835817.0, CM084266_1_69632418.1, CM084269_1_15812960.0, CM084266_1_68919260.0, CM084266_1_69141121.1, CM084274_1_5028297.1, CM084268_1_37774069.1, CM084268_1_50681546.0, CM084266_1_68320536.0, CM084266_1_23295925.0, CM084271_1_44073395.0, CM084266_1_70706207.1, CM084268_1_2720906.0",30,"adapter_trim.F1-B20-pH8.bam",-0.13,"adapter_trim.F1-B11-pH8.bam",-0.19,0.32
"194","adapter_trim.F2-J122-pH8.bam","CM084266_1_71149025.1, CM084269_1_42862779.1, CM084270_1_19464627.0, CM084267_1_51167057.1, CM084271_1_760000.1, CM084267_1_5830233.0, CM084268_1_50225498.1, CM084274_1_4868380.0, CM084271_1_43860497.0, CM084266_1_69056442.0, CM084279_1_32971482.0, CM084265_1_72368163.1, CM084265_1_72071414.1, CM084275_1_8878509.1, CM084278_1_20635947.0, CM084267_1_5165711.1, CM084266_1_23295283.0, CM084265_1_59221301.1, CM084266_1_23295949.0, CM084264_1_6517724.0, CM084274_1_4708033.0, CM084270_1_47077463.0, CM084266_1_67098131.0, CM084275_1_39491725.0, CM084275_1_25388546.1, CM084272_1_1311984.1, CM084269_1_47265506.0, CM084265_1_64581822.0, CM084266_1_66377784.0, CM084266_1_64726584.0",30,"adapter_trim.F1-B25-pH8.bam",-0.51,"adapter_trim.F1-B7-pH8.bam",-0.07,0.58
