"","sire","dam","id","LLRdam","LLRsire","loci","n.loci","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"397","adapter_trim.F0-B5.bam","adapter_trim.F0-B3.bam","adapter_trim.F1-J308-pH75.bam","-0.57","-0.46","CM084268_1_42089.0, CM084278_1_16767343.1, CM084269_1_1544562.1, CM084272_1_1311984.0, CM084273_1_268153.1, CM084279_1_32640578.0, CM084276_1_1852865.0, CM084265_1_68869208.0, CM084278_1_22667297.0, CM084265_1_69230159.0, CM084272_1_18194957.0, CM084269_1_43528677.1, CM084266_1_71148884.0, CM084278_1_4074395.1, CM084264_1_61227529.0, CM084269_1_1549393.0, CM084276_1_38961028.0, CM084269_1_45420488.1, CM084266_1_57888742.0, CM084271_1_3821109.0, CM084272_1_18194306.0, CM084272_1_11675288.1, CM084276_1_1856066.0, CM084273_1_31863671.1, CM084276_1_4125650.0, CM084267_1_2163704.1, CM084268_1_2832740.0, CM084271_1_44190489.0, CM084276_1_1510330.0, CM084270_1_1559802.0, CM084268_1_275067.1, CM084269_1_40451676.1, CM084274_1_4788638.1, CM084268_1_298828.0, CM084270_1_47076332.0, CM084275_1_66842.0, CM084268_1_23612508.0, CM084275_1_267983.0, CM084265_1_68869208.0, CM084275_1_35722051.0, CM084266_1_69806293.0, CM084278_1_23536960.1, CM084264_1_69861978.0, CM084266_1_68515581.1, CM084265_1_64586069.1, CM084265_1_70589360.1, CM084266_1_70181797.0, CM084275_1_524647.1, CM084264_1_70355122.1, CM084266_1_70743731.0","50","1.03","3, 5","1, 4, 5","TRUE"
"398","adapter_trim.F0-B5.bam","adapter_trim.F0-B26.bam","adapter_trim.104.bam","-0.6","-0.51","CM084268_1_50681637.0, CM084276_1_38285682.1, CM084266_1_58098009.0, CM084266_1_69723117.0, CM084266_1_57888961.0, CM084270_1_39396180.0, CM084266_1_69625521.0, CM084275_1_400292.1, CM084264_1_68688975.0, CM084268_1_50321964.0, CM084266_1_69095441.0, CM084279_1_10147315.0, CM084276_1_62473.1, CM084279_1_10147216.1, CM084275_1_25393709.1, CM084265_1_60316158.0, CM084275_1_2509958.0, CM084279_1_1871842.1, CM084272_1_25266666.0, CM084278_1_20701768.1, CM084264_1_26771545.1, CM084275_1_400292.1, CM084276_1_38797638.0, CM084269_1_45420345.1, CM084272_1_43469575.1, CM084269_1_1572335.0, CM084271_1_19655909.1, CM084272_1_18191742.1, CM084274_1_4808081.1, CM084272_1_43469575.0, CM084275_1_319193.1, CM084275_1_39502406.0, CM084264_1_74721244.1, CM084275_1_25393263.1, CM084271_1_3814146.0, CM084269_1_1572344.0, CM084264_1_70466147.1, CM084265_1_70975032.1, CM084269_1_15799397.0, CM084271_1_10301938.0, CM084275_1_35722051.1, CM084267_1_5881718.0, CM084265_1_72368258.1, CM084272_1_1891463.0, CM084273_1_31863671.0, CM084264_1_65422.1, CM084274_1_4773546.1, CM084267_1_5165677.1, CM084277_1_31296163.1, CM084264_1_8112660.1","50","1.11","2, 4, 5","1, 4, 5","TRUE"
"399","adapter_trim.F0-B5.bam","adapter_trim.F0-B20.bam","adapter_trim.F1-J110-pH8.bam","-0.66","-0.43","CM084276_1_11709760.0, CM084275_1_39776646.0, CM084265_1_59221229.1, CM084271_1_3823416.0, CM084265_1_70609248.0, CM084271_1_44190489.0, CM084271_1_19655964.1, CM084278_1_23536923.1, CM084267_1_832157.1, CM084272_1_1894276.1, CM084268_1_23612534.1, CM084277_1_18546601.0, CM084270_1_19461856.1, CM084268_1_24031433.0, CM084272_1_36474231.0, CM084279_1_10149541.1, CM084264_1_34294397.0, CM084264_1_74035910.1, CM084264_1_34294476.0, CM084270_1_1553326.1, CM084266_1_59802321.1, CM084269_1_12905587.0, CM084271_1_44190489.0, CM084266_1_69051092.1, CM084267_1_52593751.1, CM084269_1_43524104.0, CM084275_1_267983.1, CM084269_1_45280054.1, CM084266_1_70531188.0, CM084265_1_46089462.1, CM084269_1_15828546.1, CM084279_1_10150695.1, CM084276_1_771542.1, CM084271_1_257149.0, CM084268_1_23612534.1, CM084269_1_45420488.1, CM084276_1_1625215.0, CM084271_1_44077341.0, CM084269_1_45420488.1, CM084276_1_38558658.0, CM084265_1_1062161.1, CM084274_1_3692385.1, CM084276_1_38864870.0, CM084266_1_71166433.0, CM084268_1_3692649.1, CM084274_1_4708733.0, CM084276_1_2841302.0, CM084264_1_65424.1, CM084274_1_4795460.0, CM084266_1_58102684.1","50","1.09","2, 4","1, 4, 5","TRUE"
"400","adapter_trim.F0-B5.bam","adapter_trim.F0-B26.bam","adapter_trim.F1-J164-pH8.bam","-0.49","-0.29","CM084269_1_46688972.0, CM084265_1_69916644.0, CM084267_1_3748455.0, CM084272_1_1894337.1, CM084269_1_4628639.1, CM084279_1_10150670.1, CM084275_1_327935.0, CM084276_1_20157325.1, CM084266_1_62460058.0, CM084265_1_71925470.0, CM084279_1_649298.1, CM084277_1_30165082.0, CM084271_1_19655228.1, CM084267_1_2653035.0, CM084264_1_74191575.0, CM084279_1_32641182.0, CM084271_1_44077305.0, CM084274_1_11619945.1, CM084267_1_50392661.1, CM084272_1_1596710.0, CM084265_1_70801089.1, CM084279_1_28791311.1, CM084273_1_7839324.1, CM084265_1_69924480.1, CM084279_1_31409261.0, CM084274_1_4773546.0, CM084265_1_69230159.0, CM084264_1_48147317.0, CM084267_1_11257220.1, CM084268_1_275067.0, CM084269_1_15827788.0, CM084274_1_4793160.1, CM084273_1_32683023.0, CM084268_1_28845816.0, CM084267_1_2646656.1, CM084273_1_31864741.0, CM084274_1_43090783.0, CM084264_1_34300372.1, CM084275_1_25395464.0, CM084272_1_33606995.0, CM084276_1_38787722.1, CM084266_1_70706207.0, CM084268_1_24031246.0, CM084277_1_29782029.1, CM084274_1_34976974.1, CM084274_1_4869897.0, CM084265_1_68868190.1, CM084266_1_66418368.0, CM084276_1_12399731.0, CM084264_1_34294397.1","50","0.78","2, 4, 5","1, 4, 5","TRUE"
"401","adapter_trim.F0-B5.bam","adapter_trim.F0-B2.bam","adapter_trim.F1-B4-pH75.bam","-0.42","-0.38","CM084278_1_5144637.1, CM084265_1_58487819.1, CM084271_1_43849282.1, CM084264_1_70173613.0, CM084275_1_400325.0, CM084271_1_44134413.1, CM084271_1_44190489.0, CM084276_1_37352348.0, CM084271_1_44075863.0, CM084267_1_8687446.0, CM084268_1_938570.1, CM084264_1_74191573.0, CM084279_1_10151169.0, CM084266_1_69085559.1, CM084266_1_69085644.1, CM084274_1_4726637.0, CM084265_1_1229890.1, CM084267_1_51248425.0, CM084273_1_31864421.1, CM084268_1_18519472.0, CM084271_1_3821161.0, CM084264_1_8098035.0, CM084279_1_32665186.0, CM084277_1_29780093.1, CM084265_1_68868190.1, CM084266_1_68643398.0, CM084270_1_47076316.0, CM084279_1_32640625.0, CM084264_1_73311139.0, CM084279_1_32640578.0, CM084272_1_18188802.0, CM084279_1_1064680.1, CM084268_1_49533758.0, CM084271_1_10301908.0, CM084277_1_4875961.0, CM084272_1_1891444.1, CM084268_1_1326636.0, CM084267_1_4505277.0, CM084272_1_1894276.0, CM084264_1_26773649.1, CM084271_1_44090307.1, CM084264_1_74191575.1, CM084264_1_74989689.1, CM084269_1_12905562.1, CM084270_1_42349010.1, CM084271_1_43546299.1, CM084266_1_68515581.1, CM084273_1_31862179.1, CM084279_1_1070264.0, CM084265_1_70975032.0","50","0.8","1, 3","1, 4, 5","TRUE"
"402","adapter_trim.F0-B5.bam","adapter_trim.F0-B1.bam","adapter_trim.F1-J158-pH8.bam","0.08","0.1","CM084266_1_57889035.1, CM084268_1_275067.0, CM084278_1_22667307.1, CM084275_1_35719388.1, CM084276_1_12399731.1, CM084264_1_69534058.1, CM084265_1_68868202.1, CM084265_1_54591404.1, CM084277_1_1868384.0, CM084271_1_43851366.0, CM084268_1_3697725.1, CM084273_1_31865208.0, CM084265_1_959800.0, CM084269_1_47255820.0, CM084267_1_50392692.0, CM084274_1_4798803.1, CM084266_1_67912135.0, CM084274_1_4795468.1, CM084266_1_71166433.0, CM084278_1_25832327.0, CM084266_1_69141150.0, CM084270_1_42355508.0, CM084273_1_31862314.1, CM084269_1_39736980.1, CM084264_1_8112660.1, CM084276_1_20157323.0, CM084275_1_39491725.1, CM084277_1_4876009.0, CM084277_1_1868694.0, CM084274_1_4723640.0, CM084274_1_4864709.0, CM084279_1_1062150.1, CM084265_1_59221383.1, CM084269_1_15820188.0, CM084265_1_70801089.1, CM084276_1_54402.1, CM084268_1_49719639.1, CM084279_1_1072367.0, CM084271_1_30532484.0, CM084268_1_2696122.1, CM084269_1_15823106.1, CM084279_1_32917233.1, CM084278_1_4074311.1, CM084265_1_24901859.0, CM084264_1_75512070.1, CM084268_1_298786.1, CM084268_1_45604.0, CM084274_1_42859668.0, CM084274_1_4863343.1, CM084269_1_1563979.1","50","0.18","1, 2","1, 4, 5","TRUE"
"403","adapter_trim.F0-B5.bam","adapter_trim.F0-B20.bam","adapter_trim.F1-B20-pH75.bam","-0.54","-0.31","CM084279_1_33014997.1, CM084274_1_4863726.1, CM084265_1_71796271.0, CM084269_1_43523893.1, CM084264_1_70175564.0, CM084279_1_10159270.0, CM084269_1_15823421.0, CM084271_1_44086152.1, CM084266_1_69632434.1, CM084276_1_37353183.0, CM084272_1_33597658.1, CM084276_1_1849333.0, CM084274_1_4796884.0, CM084265_1_69004214.1, CM084264_1_34293009.1, CM084270_1_8242343.1, CM084265_1_72636285.1, CM084267_1_2908060.1, CM084271_1_3805850.1, CM084272_1_33546605.0, CM084276_1_38970477.0, CM084278_1_22667307.0, CM084279_1_30773321.1, CM084274_1_4727151.1, CM084264_1_34293009.0, CM084279_1_1072351.0, CM084264_1_72118705.1, CM084276_1_38788200.0, CM084271_1_344493.0, CM084271_1_19655964.0, CM084265_1_1816569.1, CM084277_1_6198930.1, CM084269_1_12903174.1, CM084278_1_8558566.0, CM084273_1_31862762.0, CM084273_1_31863691.0, CM084265_1_50947034.1, CM084272_1_33606995.1, CM084265_1_72071376.1, CM084269_1_35627230.0, CM084271_1_257176.1, CM084267_1_30270830.1, CM084275_1_400262.0, CM084268_1_49721922.0, CM084264_1_70466179.1, CM084269_1_46692099.1, CM084266_1_65576934.0, CM084268_1_2832742.1, CM084264_1_69757037.1, CM084274_1_4696973.1","50","0.85","2, 4","1, 4, 5","TRUE"
"404","adapter_trim.F0-B5.bam","adapter_trim.F0-B27.bam","adapter_trim.5.bam","-0.61","-0.33","CM084278_1_22667362.1, CM084270_1_9413290.1, CM084276_1_7202997.0, CM084274_1_4788621.1, CM084266_1_68919215.1, CM084276_1_37353147.0, CM084277_1_29208395.0, CM084274_1_4795052.0, CM084265_1_58036225.0, CM084269_1_15798363.1, CM084272_1_18553681.0, CM084274_1_4709093.0, CM084265_1_68019714.1, CM084265_1_8361562.1, CM084269_1_1556257.0, CM084275_1_39774847.0, CM084277_1_30168380.1, CM084266_1_68919215.1, CM084276_1_38773525.0, CM084266_1_64723799.1, CM084266_1_57888961.1, CM084272_1_18194972.0, CM084267_1_30270830.1, CM084276_1_1852865.1, CM084268_1_50679518.1, CM084271_1_3821130.0, CM084277_1_30611511.1, CM084274_1_21938486.1, CM084265_1_70800987.1, CM084271_1_19655939.1, CM084277_1_30611507.0, CM084278_1_20742383.1, CM084277_1_31027263.1, CM084274_1_4694551.0, CM084265_1_1816578.1, CM084273_1_31862646.1, CM084275_1_39780930.1, CM084266_1_58111750.1, CM084265_1_69230159.1, CM084271_1_19655226.0, CM084275_1_272975.0, CM084270_1_46587591.0, CM084269_1_46693817.0, CM084275_1_312851.0, CM084267_1_1134553.0, CM084266_1_63167173.1, CM084277_1_36521583.0, CM084272_1_18170755.1, CM084275_1_36059374.0, CM084269_1_15813148.0","50","0.94","3","1, 4, 5","FALSE"
"405","adapter_trim.F0-B5.bam","adapter_trim.F0-B7.bam","adapter_trim.F1-J110-pH8.bam","-0.65","-0.4","CM084268_1_24031433.1, CM084274_1_4788661.1, CM084269_1_42862718.0, CM084269_1_35627205.0, CM084269_1_47255758.0, CM084272_1_1894332.1, CM084265_1_71831401.1, CM084279_1_1871842.1, CM084273_1_42285577.1, CM084274_1_42293378.1, CM084264_1_34301201.0, CM084266_1_50301559.0, CM084270_1_4921106.1, CM084264_1_68688356.1, CM084269_1_15823117.0, CM084278_1_23536923.0, CM084273_1_42252907.1, CM084271_1_43860422.1, CM084275_1_524597.0, CM084269_1_15812959.0, CM084274_1_4694551.0, CM084277_1_29780894.0, CM084266_1_57841523.0, CM084274_1_4792243.0, CM084266_1_57882486.1, CM084267_1_11257244.0, CM084265_1_64196855.1, CM084274_1_4795049.1, CM084279_1_10150313.1, CM084267_1_6420929.1, CM084277_1_30027539.0, CM084272_1_1883699.0, CM084271_1_44075852.0, CM084279_1_31073085.1, CM084274_1_41688609.0, CM084273_1_214008.0, CM084272_1_33453892.1, CM084273_1_7839325.1, CM084264_1_72011613.1, CM084273_1_42285577.1, CM084274_1_4864007.1, CM084271_1_1054026.0, CM084273_1_4090291.0, CM084267_1_51000137.1, CM084276_1_38072621.1, CM084265_1_65322123.0, CM084270_1_9408154.0, CM084276_1_935645.1, CM084265_1_73061223.1, CM084275_1_35722074.0","50","1.05","1, 4, 5","1, 4, 5","TRUE"
"406","adapter_trim.F0-B5.bam","adapter_trim.F0-B3.bam","adapter_trim.F1-J356-pH75.bam","-1.25","-0.75","CM084279_1_32652220.1, CM084279_1_10147354.0, CM084274_1_21933035.0, CM084264_1_64874049.1, CM084272_1_29972645.0, CM084269_1_1567833.0, CM084274_1_4798805.1, CM084266_1_64723799.1, CM084274_1_42859637.0, CM084265_1_54591404.1, CM084274_1_4694551.1, CM084267_1_13231056.1, CM084272_1_33503418.0, CM084271_1_3820313.1, CM084276_1_38558603.0, CM084267_1_13261464.1, CM084272_1_18553681.0, CM084272_1_18170755.0, CM084264_1_69271981.1, CM084269_1_40447963.1, CM084272_1_29972645.0, CM084264_1_5215232.1, CM084272_1_1891463.1, CM084264_1_69287336.0, CM084275_1_524594.0, CM084271_1_44090335.1, CM084264_1_72054205.0, CM084274_1_4695106.1, CM084274_1_6125439.0, CM084278_1_20679238.1, CM084269_1_43528677.0, CM084266_1_57882616.0, CM084270_1_12307506.0, CM084265_1_68869208.1, CM084270_1_46587632.1, CM084279_1_10149541.0, CM084267_1_52092644.0, CM084272_1_1894332.0, CM084278_1_20689098.1, CM084268_1_50321875.0, CM084269_1_46689554.0, CM084275_1_23095998.0, CM084279_1_10150674.1, CM084264_1_34293018.1, CM084264_1_66522464.1, CM084270_1_4921103.0, CM084271_1_10301938.0, CM084266_1_69063996.1, CM084266_1_70706238.1, CM084268_1_50679551.0","50","2","3, 5","1, 4, 5","TRUE"
"407","adapter_trim.F0-B5.bam","adapter_trim.F0-B13.bam","adapter_trim.F1-B3-pH8.bam","-0.46","-0.17","CM084268_1_42089.0, CM084278_1_16767343.1, CM084269_1_1544562.1, CM084272_1_1311984.0, CM084273_1_268153.1, CM084279_1_32640578.0, CM084276_1_1852865.0, CM084265_1_68869208.0, CM084278_1_22667297.0, CM084265_1_69230159.0, CM084272_1_18194957.0, CM084269_1_43528677.1, CM084266_1_71148884.0, CM084278_1_4074395.1, CM084264_1_61227529.0, CM084269_1_1549393.0, CM084276_1_38961028.0, CM084269_1_45420488.1, CM084266_1_57888742.0, CM084271_1_3821109.0, CM084272_1_18194306.0, CM084272_1_11675288.1, CM084276_1_1856066.0, CM084273_1_31863671.1, CM084276_1_4125650.0, CM084267_1_2163704.1, CM084268_1_2832740.0, CM084271_1_44190489.0, CM084276_1_1510330.0, CM084270_1_1559802.0, CM084268_1_275067.1, CM084269_1_40451676.1, CM084274_1_4788638.1, CM084268_1_298828.0, CM084270_1_47076332.0, CM084275_1_66842.0, CM084268_1_23612508.0, CM084275_1_267983.0, CM084265_1_68869208.0, CM084275_1_35722051.0, CM084266_1_69806293.0, CM084278_1_23536960.1, CM084264_1_69861978.0, CM084266_1_68515581.1, CM084265_1_64586069.1, CM084265_1_70589360.1, CM084266_1_70181797.0, CM084275_1_524647.1, CM084264_1_70355122.1, CM084266_1_70743731.0","50","0.63","1, 2, 4","1, 4, 5","TRUE"
"408","adapter_trim.F0-B5.bam","adapter_trim.F0-B1.bam","adapter_trim.253.bam","-0.3","-0.56","CM084276_1_2874158.0, CM084264_1_70175551.1, CM084264_1_75338734.0, CM084267_1_2908130.0, CM084269_1_45238132.1, CM084270_1_42345710.0, CM084268_1_50225470.0, CM084265_1_50947034.0, CM084277_1_30642880.1, CM084266_1_58088040.0, CM084277_1_29781979.0, CM084266_1_25399242.0, CM084271_1_44134413.1, CM084268_1_18512798.1, CM084275_1_25395524.1, CM084265_1_1229890.1, CM084274_1_4727151.0, CM084266_1_70400233.1, CM084271_1_10301897.0, CM084267_1_52092638.1, CM084266_1_68643487.0, CM084275_1_8878509.0, CM084276_1_38117403.1, CM084275_1_319814.0, CM084264_1_34300372.0, CM084265_1_71825876.0, CM084266_1_71166448.1, CM084272_1_18191738.1, CM084274_1_4695205.1, CM084274_1_4869825.0, CM084264_1_69902276.1, CM084276_1_1856653.0, CM084269_1_1526868.1, CM084266_1_46766307.0, CM084267_1_13261500.0, CM084278_1_20736236.1, CM084275_1_39500153.1, CM084278_1_20591128.1, CM084265_1_70975032.1, CM084279_1_30773321.1, CM084269_1_15823106.1, CM084271_1_379032.1, CM084279_1_32640576.1, CM084264_1_34300372.0, CM084275_1_1304747.0, CM084269_1_15828545.1, CM084277_1_30953045.1, CM084266_1_69723117.0, CM084277_1_29208392.0, CM084269_1_4636883.1","50","0.86","1, 2","1, 4, 5","TRUE"
"409","adapter_trim.F0-B5.bam","adapter_trim.F0-B4.bam","adapter_trim.155.bam","-0.82","-0.3","CM084278_1_20732805.0, CM084273_1_10381194.1, CM084273_1_32698886.1, CM084267_1_2652523.1, CM084274_1_4730081.0, CM084268_1_2720910.0, CM084270_1_42355504.1, CM084264_1_26771545.0, CM084271_1_37244938.0, CM084276_1_2841292.0, CM084276_1_1856904.1, CM084267_1_699449.1, CM084276_1_38797641.1, CM084264_1_72118711.0, CM084266_1_70706207.1, CM084272_1_18188624.0, CM084274_1_34977123.0, CM084273_1_42287132.0, CM084274_1_6125439.0, CM084264_1_72117233.0, CM084267_1_9175847.1, CM084264_1_72117194.0, CM084277_1_4875899.0, CM084266_1_23295918.1, CM084269_1_15813150.0, CM084274_1_4863779.0, CM084268_1_23612508.0, CM084265_1_791018.1, CM084273_1_32698879.0, CM084275_1_312842.1, CM084270_1_15641798.0, CM084268_1_4036222.1, CM084270_1_9413173.0, CM084277_1_30611511.1, CM084265_1_14403550.1, CM084279_1_1196441.1, CM084266_1_69051090.0, CM084272_1_33597692.0, CM084268_1_49719639.1, CM084278_1_22667307.0, CM084267_1_699428.1, CM084269_1_35627219.1, CM084264_1_2740137.1, CM084269_1_45310961.1, CM084265_1_68807625.0, CM084273_1_31862854.0, CM084274_1_4726244.1, CM084274_1_11694583.0, CM084266_1_71160169.0, CM084279_1_31073085.0","50","1.12","1","1, 4, 5","TRUE"
"410","adapter_trim.F0-B5.bam","adapter_trim.F0-B7.bam","adapter_trim.F1-J356-pH75.bam","-0.56","-0.65","CM084264_1_73180493.0, CM084266_1_50301468.1, CM084271_1_3821269.0, CM084265_1_66141834.0, CM084268_1_298790.0, CM084270_1_4920915.1, CM084274_1_3691747.1, CM084267_1_13229666.1, CM084268_1_49719742.0, CM084264_1_8099096.1, CM084264_1_66561935.0, CM084271_1_30532438.0, CM084265_1_959807.0, CM084266_1_71166435.1, CM084264_1_72054205.0, CM084267_1_5881762.0, CM084265_1_68806450.1, CM084276_1_2857930.1, CM084274_1_3692385.0, CM084270_1_26890196.1, CM084278_1_22654264.0, CM084274_1_4868366.0, CM084265_1_59220865.1, CM084269_1_43525271.1, CM084265_1_60219092.0, CM084264_1_75338734.1, CM084268_1_276460.1, CM084275_1_529178.0, CM084278_1_20858390.1, CM084278_1_20858390.0, CM084265_1_71795209.0, CM084276_1_11705154.1, CM084278_1_20635947.1, CM084271_1_26325742.0, CM084277_1_30953057.1, CM084264_1_64487824.0, CM084274_1_4708748.0, CM084270_1_47077595.0, CM084268_1_28845816.1, CM084265_1_69913596.1, CM084279_1_1064862.0, CM084278_1_15228710.0, CM084269_1_1563962.0, CM084265_1_786811.0, CM084271_1_43860422.1, CM084278_1_23542073.1, CM084267_1_52591576.0, CM084268_1_46382.0, CM084272_1_23644236.0, CM084274_1_4694494.1","50","1.21","1, 4, 5","1, 4, 5","TRUE"
"411","adapter_trim.F0-B5.bam","adapter_trim.F0-B26.bam","adapter_trim.351.bam","-0.62","-0.83","CM084275_1_40706324.1, CM084265_1_59221155.0, CM084272_1_1891434.1, CM084278_1_23542073.0, CM084277_1_10417524.1, CM084265_1_68798214.1, CM084269_1_15820188.1, CM084278_1_23542543.1, CM084278_1_16767353.1, CM084277_1_35287257.1, CM084267_1_6420851.0, CM084276_1_38772835.0, CM084267_1_8118559.0, CM084272_1_33453681.0, CM084276_1_38797638.1, CM084270_1_4751834.1, CM084267_1_2652518.1, CM084269_1_4636883.1, CM084278_1_15228738.1, CM084269_1_45420488.1, CM084267_1_52593775.1, CM084274_1_4863343.1, CM084269_1_43528607.0, CM084267_1_11257262.0, CM084266_1_70531188.0, CM084264_1_70175500.0, CM084279_1_10156950.0, CM084266_1_62460055.0, CM084264_1_70173624.0, CM084275_1_1304711.0, CM084279_1_10151169.1, CM084269_1_42862704.1, CM084271_1_289999.1, CM084275_1_25395480.0, CM084275_1_25388529.0, CM084264_1_74273479.1, CM084266_1_57889053.0, CM084269_1_12905590.0, CM084266_1_67239897.0, CM084267_1_2646659.0, CM084266_1_69314162.0, CM084264_1_72117199.0, CM084276_1_38072621.0, CM084276_1_38775924.0, CM084274_1_11694583.0, CM084266_1_46766307.1, CM084274_1_4726244.0, CM084265_1_71265331.0, CM084265_1_68868202.0, CM084274_1_21933138.1","50","1.45","2, 4, 5","1, 4, 5","TRUE"
"412","adapter_trim.F0-B5.bam","adapter_trim.F0-B4.bam","adapter_trim.F1-J312-pH75.bam","-0.37","-0.35","CM084278_1_20732805.0, CM084273_1_10381194.1, CM084273_1_32698886.1, CM084267_1_2652523.1, CM084274_1_4730081.0, CM084268_1_2720910.0, CM084270_1_42355504.1, CM084264_1_26771545.0, CM084271_1_37244938.0, CM084276_1_2841292.0, CM084276_1_1856904.1, CM084267_1_699449.1, CM084276_1_38797641.1, CM084264_1_72118711.0, CM084266_1_70706207.1, CM084272_1_18188624.0, CM084274_1_34977123.0, CM084273_1_42287132.0, CM084274_1_6125439.0, CM084264_1_72117233.0, CM084267_1_9175847.1, CM084264_1_72117194.0, CM084277_1_4875899.0, CM084266_1_23295918.1, CM084269_1_15813150.0, CM084274_1_4863779.0, CM084268_1_23612508.0, CM084265_1_791018.1, CM084273_1_32698879.0, CM084275_1_312842.1, CM084270_1_15641798.0, CM084268_1_4036222.1, CM084270_1_9413173.0, CM084277_1_30611511.1, CM084265_1_14403550.1, CM084279_1_1196441.1, CM084266_1_69051090.0, CM084272_1_33597692.0, CM084268_1_49719639.1, CM084278_1_22667307.0, CM084267_1_699428.1, CM084269_1_35627219.1, CM084264_1_2740137.1, CM084269_1_45310961.1, CM084265_1_68807625.0, CM084273_1_31862854.0, CM084274_1_4726244.1, CM084274_1_11694583.0, CM084266_1_71160169.0, CM084279_1_31073085.0","50","0.72","1","1, 4, 5","TRUE"
"413","adapter_trim.F0-B5.bam","adapter_trim.F0-B26.bam","adapter_trim.351.bam","-0.37","-0.83","CM084279_1_33014997.1, CM084274_1_4863726.1, CM084265_1_71796271.0, CM084269_1_43523893.1, CM084264_1_70175564.0, CM084279_1_10159270.0, CM084269_1_15823421.0, CM084271_1_44086152.1, CM084266_1_69632434.1, CM084276_1_37353183.0, CM084272_1_33597658.1, CM084276_1_1849333.0, CM084274_1_4796884.0, CM084265_1_69004214.1, CM084264_1_34293009.1, CM084270_1_8242343.1, CM084265_1_72636285.1, CM084267_1_2908060.1, CM084271_1_3805850.1, CM084272_1_33546605.0, CM084276_1_38970477.0, CM084278_1_22667307.0, CM084279_1_30773321.1, CM084274_1_4727151.1, CM084264_1_34293009.0, CM084279_1_1072351.0, CM084264_1_72118705.1, CM084276_1_38788200.0, CM084271_1_344493.0, CM084271_1_19655964.0, CM084265_1_1816569.1, CM084277_1_6198930.1, CM084269_1_12903174.1, CM084278_1_8558566.0, CM084273_1_31862762.0, CM084273_1_31863691.0, CM084265_1_50947034.1, CM084272_1_33606995.1, CM084265_1_72071376.1, CM084269_1_35627230.0, CM084271_1_257176.1, CM084267_1_30270830.1, CM084275_1_400262.0, CM084268_1_49721922.0, CM084264_1_70466179.1, CM084269_1_46692099.1, CM084266_1_65576934.0, CM084268_1_2832742.1, CM084264_1_69757037.1, CM084274_1_4696973.1","50","1.2","2, 4, 5","1, 4, 5","TRUE"
"414","adapter_trim.F0-B5.bam","adapter_trim.F0-B11.bam","adapter_trim.F1-J258-pH75.bam","-0.5","-0.4","CM084264_1_74266355.0, CM084274_1_4704387.1, CM084275_1_8878521.1, CM084270_1_42355534.0, CM084267_1_2653032.1, CM084277_1_30027550.1, CM084275_1_35720350.0, CM084275_1_39502454.0, CM084265_1_68806414.0, CM084266_1_69089438.1, CM084268_1_2720906.1, CM084266_1_69085559.0, CM084272_1_1894332.1, CM084276_1_11709760.0, CM084270_1_47077595.1, CM084267_1_2652526.0, CM084274_1_4793160.1, CM084271_1_30532484.0, CM084272_1_36474234.1, CM084264_1_26773648.0, CM084267_1_2646656.0, CM084267_1_6420828.1, CM084274_1_11619945.1, CM084266_1_69625503.0, CM084277_1_5804551.1, CM084276_1_37353202.1, CM084279_1_1070298.0, CM084269_1_1558052.0, CM084266_1_70707608.0, CM084279_1_10147354.0, CM084275_1_312956.0, CM084279_1_32971482.1, CM084268_1_276460.0, CM084270_1_47076332.0, CM084269_1_47265457.1, CM084265_1_64765147.0, CM084266_1_64164380.1, CM084264_1_69902275.1, CM084271_1_379028.1, CM084276_1_1856082.1, CM084278_1_22664889.1, CM084276_1_2874135.1, CM084266_1_68661769.1, CM084269_1_42862707.1, CM084269_1_39737118.0, CM084267_1_50392699.1, CM084265_1_71899669.1, CM084268_1_42008.0, CM084269_1_45280043.0, CM084264_1_64874708.0","50","0.9","4, 5","1, 4, 5","TRUE"
