"","id","dam","sire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs","loci"
"30","adapter_trim.F1-J306-pH75.bam","adapter_trim.F0-B7.bam","adapter_trim.F0-B18.bam","1.7","1, 4, 5","4, 5","TRUE","CM084275_1_38169332.0, CM084274_1_4795077.0, CM084275_1_25400810.1, CM084264_1_74191504.1, CM084268_1_28845782.1, CM084264_1_34300493.1, CM084264_1_73927104.1, CM084269_1_15823106.1, CM084268_1_4026799.0, CM084278_1_20742383.0, CM084276_1_12392691.0, CM084269_1_1567133.0, CM084266_1_64723817.1, CM084274_1_4861946.1, CM084268_1_49720512.0, CM084277_1_17835716.0, CM084277_1_10628711.1, CM084268_1_45628.0, CM084279_1_10157010.1, CM084266_1_69806306.0, CM084275_1_1304704.0, CM084265_1_59221322.0, CM084266_1_68200825.1, CM084265_1_1816569.0, CM084264_1_15073840.0, CM084276_1_20157323.1, CM084264_1_74035920.1, CM084275_1_675849.0, CM084277_1_29208395.0, CM084269_1_12904900.1, CM084266_1_66485296.1, CM084266_1_68919270.0, CM084272_1_33578227.0, CM084279_1_10151201.1, CM084273_1_214007.1, CM084265_1_14403550.0, CM084264_1_69757037.1, CM084274_1_4773495.0, CM084277_1_5803945.1, CM084266_1_63195133.1, CM084274_1_4694494.1, CM084266_1_69806293.1, CM084267_1_9175849.0, CM084267_1_5161036.0, CM084270_1_42355508.1, CM084266_1_23321836.0, CM084278_1_23536520.1, CM084273_1_32683023.0, CM084275_1_312961.0, CM084265_1_59221309.1"
"31","adapter_trim.F1-J111-pH8.bam","adapter_trim.F0-B7.bam","adapter_trim.F0-B18.bam","1.06","1, 4, 5","4, 5","TRUE","CM084276_1_20157071.0, CM084264_1_8112672.1, CM084279_1_10149633.1, CM084276_1_38785557.0, CM084264_1_73180493.1, CM084276_1_1856639.1, CM084274_1_11619978.0, CM084267_1_48167440.1, CM084265_1_64527991.1, CM084264_1_65418.1, CM084278_1_22667320.0, CM084271_1_3818665.0, CM084270_1_19464591.1, CM084269_1_40338569.1, CM084269_1_43524068.0, CM084274_1_5566177.0, CM084275_1_29098876.1, CM084266_1_66383611.1, CM084267_1_1134553.0, CM084266_1_71160169.1, CM084267_1_699428.1, CM084274_1_4788621.0, CM084278_1_22667324.1, CM084269_1_15798357.0, CM084266_1_67239897.1, CM084266_1_57886490.1, CM084273_1_31865409.0, CM084265_1_68868202.1, CM084271_1_257176.0, CM084265_1_64584031.1, CM084265_1_72079002.0, CM084264_1_72929492.1, CM084265_1_1118730.1, CM084264_1_70175562.1, CM084274_1_4869977.1, CM084265_1_70589360.0, CM084274_1_4864682.0, CM084276_1_37144250.1, CM084269_1_43525146.1, CM084276_1_11709760.1, CM084266_1_58093839.0, CM084270_1_10496921.0, CM084265_1_71826940.1, CM084277_1_4876009.0, CM084274_1_4788084.0, CM084266_1_67098131.0, CM084277_1_6198930.1, CM084269_1_1556253.1, CM084279_1_10156984.1, CM084268_1_24031246.0"
"32","adapter_trim.101.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B18.bam","1.89","2, 4, 5","4, 5","TRUE","CM084264_1_6517724.1, CM084265_1_71925176.0, CM084278_1_17460152.0, CM084266_1_68643487.0, CM084265_1_59221291.1, CM084277_1_29780894.1, CM084266_1_68322173.0, CM084268_1_23612506.0, CM084265_1_68019714.0, CM084267_1_11257252.1, CM084278_1_25830477.1, CM084267_1_6418351.1, CM084269_1_46858338.0, CM084270_1_1391764.0, CM084266_1_67239897.0, CM084276_1_37355346.1, CM084265_1_72074244.0, CM084265_1_68869208.1, CM084268_1_50219223.1, CM084279_1_1072342.1, CM084279_1_10156977.1, CM084274_1_4795858.0, CM084265_1_71797896.1, CM084273_1_4090291.0, CM084276_1_62244.0, CM084266_1_46766309.1, CM084277_1_18546601.0, CM084265_1_3130643.1, CM084273_1_42255116.0, CM084274_1_3691763.1, CM084266_1_64726584.0, CM084268_1_45613.1, CM084269_1_1556138.0, CM084265_1_68868203.0, CM084265_1_70979988.0, CM084271_1_344493.1, CM084275_1_38169337.0, CM084274_1_41688611.0, CM084279_1_31409261.0, CM084269_1_12905597.0, CM084274_1_3691337.1, CM084278_1_23547493.0, CM084266_1_25399242.1, CM084264_1_70182852.1, CM084271_1_276716.0, CM084278_1_5142968.1, CM084265_1_69009992.1, CM084274_1_4795058.1, CM084268_1_42009.1, CM084279_1_10149628.1"
"33","adapter_trim.204.bam","adapter_trim.F0-B3.bam","adapter_trim.F0-B18.bam","1.96","3, 5","4, 5","TRUE","CM084274_1_4734019.1, CM084274_1_4694254.1, CM084267_1_2652526.1, CM084275_1_1304704.1, CM084276_1_54402.1, CM084269_1_12904900.1, CM084265_1_71831401.0, CM084268_1_50681646.0, CM084267_1_8118616.0, CM084265_1_73061282.1, CM084269_1_1549405.0, CM084272_1_33578227.0, CM084271_1_1033792.1, CM084271_1_43339301.0, CM084276_1_12385340.0, CM084275_1_23075960.1, CM084274_1_4720394.0, CM084266_1_57882486.1, CM084275_1_39774860.0, CM084274_1_4694855.1, CM084266_1_68642404.1, CM084276_1_38489687.0, CM084269_1_46692099.0, CM084274_1_4694202.1, CM084265_1_71820616.0, CM084266_1_68319474.1, CM084264_1_64487845.1, CM084272_1_33462360.1, CM084269_1_43529904.0, CM084264_1_66525874.1, CM084265_1_72368163.1, CM084272_1_18194019.1, CM084278_1_23536520.1, CM084278_1_277798.1, CM084269_1_45238254.1, CM084271_1_43851366.1, CM084268_1_50225017.1, CM084279_1_1063045.0, CM084264_1_2740287.0, CM084266_1_69141202.0, CM084268_1_3703420.0, CM084265_1_64969585.0, CM084267_1_5161036.0, CM084273_1_42287132.0, CM084267_1_2653040.1, CM084275_1_39776496.1, CM084275_1_39776646.1, CM084265_1_72071409.1, CM084265_1_71899674.0, CM084265_1_64527991.0"
"34","adapter_trim.F1-J69-pH8.bam","adapter_trim.F0-B3.bam","adapter_trim.F0-B18.bam","1.96","3, 5","4, 5","TRUE","CM084266_1_68661534.1, CM084264_1_34301630.0, CM084271_1_30532477.0, CM084265_1_71899687.0, CM084270_1_42355544.1, CM084268_1_42024.1, CM084274_1_34977105.0, CM084279_1_31073085.1, CM084269_1_4626408.0, CM084267_1_50994193.0, CM084279_1_32915269.0, CM084268_1_298790.1, CM084271_1_346606.1, CM084274_1_4708834.0, CM084276_1_37355346.0, CM084271_1_43860456.1, CM084276_1_771542.0, CM084264_1_66525875.1, CM084272_1_18191577.0, CM084273_1_31862649.1, CM084268_1_47694452.0, CM084270_1_9413173.0, CM084265_1_65233017.1, CM084276_1_12385340.1, CM084277_1_10417520.0, CM084270_1_19464627.0, CM084264_1_66439628.0, CM084276_1_37355346.1, CM084270_1_8242296.1, CM084264_1_73926179.0, CM084267_1_13261464.0, CM084265_1_64585926.0, CM084266_1_58093839.1, CM084278_1_23536923.1, CM084272_1_1883067.1, CM084268_1_49721922.0, CM084270_1_47077551.1, CM084266_1_70706238.1, CM084271_1_276716.1, CM084264_1_34301201.0, CM084264_1_66077502.0, CM084279_1_1070761.0, CM084266_1_62460055.1, CM084271_1_44070260.0, CM084265_1_1118730.1, CM084268_1_22932611.0, CM084266_1_65347060.1, CM084278_1_20625154.1, CM084274_1_11619945.0, CM084267_1_2910813.0"
"35","adapter_trim.F1-J205-pH75.bam","adapter_trim.F0-B7.bam","adapter_trim.F0-B18.bam","1.65","1, 4, 5","4, 5","TRUE","CM084269_1_12903174.0, CM084264_1_75512053.0, CM084275_1_25395462.1, CM084276_1_38539465.1, CM084265_1_64196870.1, CM084274_1_4863175.1, CM084267_1_2908962.0, CM084277_1_30953045.1, CM084275_1_1304748.1, CM084274_1_42859664.0, CM084267_1_5161043.0, CM084274_1_4726637.0, CM084265_1_72091635.1, CM084272_1_1891451.1, CM084274_1_4708735.0, CM084268_1_50323846.0, CM084266_1_58098009.0, CM084272_1_675601.0, CM084279_1_1871842.1, CM084267_1_6418250.0, CM084268_1_50790925.0, CM084274_1_34977131.0, CM084271_1_379028.0, CM084266_1_57888563.0, CM084270_1_42349010.1, CM084267_1_8118559.1, CM084264_1_72117194.0, CM084275_1_524618.0, CM084269_1_1572344.1, CM084267_1_4505277.1, CM084267_1_4505277.0, CM084264_1_72929492.1, CM084265_1_46089462.1, CM084273_1_31863792.0, CM084276_1_38539465.0, CM084275_1_40519747.1, CM084276_1_4238176.0, CM084278_1_5144747.1, CM084264_1_66525875.0, CM084279_1_33759516.1, CM084266_1_64725837.1, CM084277_1_29780894.1, CM084267_1_51000174.0, CM084264_1_6517652.1, CM084279_1_1892713.0, CM084266_1_69085555.1, CM084275_1_29098655.0, CM084272_1_1891465.1, CM084277_1_30027539.0, CM084277_1_29208301.0"
"36","adapter_trim.F1-J307-pH75.bam","adapter_trim.F0-B14.bam","adapter_trim.F0-B18.bam","1.66","2, 3, 4, 5","4, 5","TRUE","CM084268_1_82411.0, CM084264_1_72929492.0, CM084266_1_68883042.0, CM084265_1_70979980.0, CM084279_1_32649961.1, CM084264_1_70390974.1, CM084271_1_44066688.1, CM084264_1_72054055.0, CM084265_1_68806466.1, CM084265_1_14403550.1, CM084267_1_2233926.1, CM084275_1_35722638.0, CM084269_1_15828546.0, CM084264_1_66439662.1, CM084266_1_66377769.0, CM084269_1_46745707.1, CM084275_1_39502406.0, CM084269_1_15812958.0, CM084265_1_70798125.1, CM084269_1_43524375.0, CM084267_1_6421243.1, CM084272_1_41046375.0, CM084270_1_1391764.0, CM084275_1_35722051.1, CM084267_1_700054.0, CM084269_1_46688892.0, CM084264_1_74721329.0, CM084269_1_45423025.1, CM084265_1_8362486.0, CM084277_1_10628425.0, CM084278_1_15228738.0, CM084271_1_1054026.0, CM084271_1_256574.0, CM084267_1_2081904.0, CM084267_1_2908982.1, CM084264_1_72011674.1, CM084274_1_7310951.0, CM084265_1_64586070.0, CM084278_1_25832327.0, CM084265_1_72636291.1, CM084267_1_50994309.1, CM084274_1_4694578.1, CM084265_1_68074267.1, CM084279_1_10150313.1, CM084272_1_33623932.1, CM084265_1_791018.0, CM084268_1_3692649.1, CM084270_1_42349010.1, CM084279_1_1196447.1, CM084274_1_4795858.1"
"37","adapter_trim.F1-B21-pH8.bam","adapter_trim.F0-B14.bam","adapter_trim.F0-B2.bam","1.16","2, 3, 4, 5","2, 4, 5","TRUE","CM084266_1_23321836.1, CM084279_1_28791311.1, CM084279_1_10147354.0, CM084279_1_10149628.1, CM084264_1_70471578.0, CM084264_1_26773675.1, CM084266_1_23295949.0, CM084266_1_69141161.1, CM084265_1_786811.0, CM084268_1_50200472.1, CM084274_1_3688102.0, CM084267_1_2652515.0, CM084269_1_15812965.1, CM084278_1_20734392.0, CM084268_1_22932623.0, CM084275_1_40706385.1, CM084264_1_68688975.1, CM084269_1_46688892.0, CM084274_1_4694239.1, CM084279_1_161458.0, CM084268_1_28845446.1, CM084266_1_57886823.1, CM084268_1_49719767.0, CM084270_1_4920968.0, CM084264_1_73931084.1, CM084267_1_2165108.0, CM084265_1_69230172.1, CM084265_1_46089269.0, CM084266_1_68643398.1, CM084265_1_71265301.0, CM084270_1_47076316.0, CM084268_1_50219223.0, CM084266_1_57882817.0, CM084270_1_47077465.1, CM084276_1_38960936.1, CM084266_1_67239899.1, CM084266_1_69085644.1, CM084279_1_10156946.1, CM084270_1_39395913.0, CM084266_1_57882847.1, CM084269_1_43525189.0, CM084279_1_10149596.1, CM084264_1_72912659.1, CM084274_1_4708745.1, CM084278_1_22667296.1, CM084276_1_37352420.1, CM084273_1_268153.0, CM084279_1_28791311.1, CM084269_1_47265457.0, CM084276_1_62473.0"
"38","adapter_trim.F1-J114-pH8.bam","adapter_trim.F0-B14.bam","adapter_trim.F0-B2.bam","1.53","2, 3, 4, 5","2, 4, 5","TRUE","CM084265_1_68072879.0, CM084265_1_1062091.1, CM084276_1_2855799.0, CM084265_1_70589360.1, CM084267_1_2652523.0, CM084277_1_5804354.0, CM084266_1_62460085.0, CM084264_1_63760.0, CM084274_1_34977123.0, CM084276_1_38558640.1, CM084271_1_30532473.0, CM084264_1_73931173.1, CM084277_1_28144351.1, CM084275_1_39502463.1, CM084276_1_38072623.1, CM084279_1_10159270.1, CM084268_1_4036222.1, CM084266_1_69085566.0, CM084274_1_4696973.1, CM084272_1_18192676.0, CM084278_1_23541042.1, CM084264_1_2738116.1, CM084277_1_30611561.0, CM084277_1_30953078.1, CM084276_1_38558670.1, CM084271_1_37244938.0, CM084273_1_31863691.0, CM084267_1_2910818.0, CM084264_1_70175500.0, CM084264_1_69303594.0, CM084267_1_9175847.0, CM084276_1_37352422.0, CM084269_1_42862704.1, CM084271_1_287653.0, CM084269_1_43524691.1, CM084266_1_57882606.0, CM084275_1_42592955.0, CM084265_1_69913596.1, CM084266_1_69052082.1, CM084272_1_11675288.1, CM084275_1_36059374.0, CM084269_1_45310961.0, CM084278_1_22657588.1, CM084275_1_39781020.1, CM084271_1_346606.1, CM084271_1_1033788.0, CM084276_1_54402.1, CM084269_1_1572335.0, CM084277_1_31027250.0, CM084272_1_1307854.1"
"39","adapter_trim.F1-B4-pH75.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B2.bam","1.28","2, 4","2, 4, 5","TRUE","CM084278_1_277798.1, CM084265_1_959800.0, CM084278_1_22644846.0, CM084269_1_15823106.1, CM084269_1_15813374.0, CM084265_1_59221322.1, CM084275_1_35722060.1, CM084266_1_71166433.0, CM084269_1_40337595.0, CM084276_1_12392697.0, CM084268_1_2713890.1, CM084264_1_6956700.0, CM084267_1_699428.1, CM084272_1_18192676.1, CM084275_1_1212337.0, CM084264_1_26771545.0, CM084275_1_4345059.1, CM084266_1_1230901.0, CM084269_1_36339693.1, CM084276_1_38558559.0, CM084278_1_23536923.1, CM084265_1_64527991.0, CM084269_1_1549405.1, CM084269_1_45310979.1, CM084269_1_42862775.1, CM084271_1_342830.1, CM084275_1_39774900.0, CM084267_1_2309126.1, CM084269_1_15799390.0, CM084274_1_4727166.1, CM084266_1_62460034.0, CM084278_1_16767343.1, CM084265_1_70801101.1, CM084272_1_1144109.1, CM084273_1_31865682.1, CM084264_1_74191538.1, CM084264_1_72054043.0, CM084277_1_31027256.1, CM084264_1_6517724.0, CM084277_1_17835716.0, CM084270_1_972098.0, CM084264_1_70182858.0, CM084266_1_69547380.0, CM084269_1_15812959.0, CM084274_1_4686943.1, CM084276_1_38271843.1, CM084279_1_32652116.1, CM084276_1_38285696.1, CM084268_1_42863.1, CM084276_1_38287449.1"
"40","adapter_trim.304.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B2.bam","1.39","2, 4, 5","2, 4, 5","TRUE","CM084265_1_3130640.1, CM084276_1_20157194.1, CM084272_1_33452069.1, CM084274_1_4709636.1, CM084277_1_30505537.1, CM084272_1_36474242.1, CM084264_1_75480216.1, CM084275_1_35722063.1, CM084275_1_1304747.0, CM084275_1_312842.1, CM084279_1_1062128.0, CM084271_1_43851366.1, CM084266_1_23295283.0, CM084278_1_25830477.0, CM084267_1_13226543.1, CM084270_1_42348997.0, CM084277_1_1858867.0, CM084269_1_43528677.0, CM084270_1_4751756.0, CM084272_1_2072732.0, CM084266_1_57888563.1, CM084272_1_1704379.1, CM084274_1_4863902.1, CM084271_1_44090302.0, CM084267_1_51248424.0, CM084271_1_19655912.0, CM084274_1_4793160.1, CM084270_1_46587607.0, CM084278_1_16773822.1, CM084273_1_31862179.0, CM084276_1_1856653.1, CM084274_1_4773495.1, CM084265_1_72986696.1, CM084279_1_10149547.1, CM084266_1_57888961.0, CM084264_1_72929492.0, CM084271_1_43934405.1, CM084264_1_61167131.0, CM084267_1_51000190.0, CM084276_1_37987483.0, CM084275_1_39776636.1, CM084270_1_9413173.0, CM084273_1_32683002.0, CM084274_1_4788646.0, CM084270_1_47103324.1, CM084275_1_120808.1, CM084268_1_45613.1, CM084266_1_65309860.0, CM084266_1_71148891.1, CM084268_1_50225498.0"
"41","adapter_trim.F1-B11-pH8.bam","adapter_trim.F0-B14.bam","adapter_trim.F0-B2.bam","1.14","2, 3, 4, 5","2, 4, 5","TRUE","CM084265_1_68072879.0, CM084265_1_1062091.1, CM084276_1_2855799.0, CM084265_1_70589360.1, CM084267_1_2652523.0, CM084277_1_5804354.0, CM084266_1_62460085.0, CM084264_1_63760.0, CM084274_1_34977123.0, CM084276_1_38558640.1, CM084271_1_30532473.0, CM084264_1_73931173.1, CM084277_1_28144351.1, CM084275_1_39502463.1, CM084276_1_38072623.1, CM084279_1_10159270.1, CM084268_1_4036222.1, CM084266_1_69085566.0, CM084274_1_4696973.1, CM084272_1_18192676.0, CM084278_1_23541042.1, CM084264_1_2738116.1, CM084277_1_30611561.0, CM084277_1_30953078.1, CM084276_1_38558670.1, CM084271_1_37244938.0, CM084273_1_31863691.0, CM084267_1_2910818.0, CM084264_1_70175500.0, CM084264_1_69303594.0, CM084267_1_9175847.0, CM084276_1_37352422.0, CM084269_1_42862704.1, CM084271_1_287653.0, CM084269_1_43524691.1, CM084266_1_57882606.0, CM084275_1_42592955.0, CM084265_1_69913596.1, CM084266_1_69052082.1, CM084272_1_11675288.1, CM084275_1_36059374.0, CM084269_1_45310961.0, CM084278_1_22657588.1, CM084275_1_39781020.1, CM084271_1_346606.1, CM084271_1_1033788.0, CM084276_1_54402.1, CM084269_1_1572335.0, CM084277_1_31027250.0, CM084272_1_1307854.1"
"42","adapter_trim.F1-B7-pH8.bam","adapter_trim.F0-B16.bam","adapter_trim.F0-B2.bam","2.03","2, 3, 4, 5","2, 4, 5","TRUE","CM084272_1_1704404.0, CM084268_1_50679553.1, CM084267_1_832141.0, CM084266_1_68319477.0, CM084276_1_38558603.0, CM084278_1_23536520.0, CM084268_1_42211.1, CM084279_1_32640564.1, CM084268_1_24031408.1, CM084275_1_400276.0, CM084274_1_4694190.1, CM084264_1_74183870.0, CM084273_1_31862646.1, CM084271_1_30532519.1, CM084274_1_4863996.0, CM084269_1_46688909.1, CM084267_1_13261525.0, CM084266_1_50301503.0, CM084266_1_68319477.0, CM084275_1_36064337.1, CM084276_1_6688311.1, CM084265_1_69381534.0, CM084268_1_49721922.1, CM084268_1_18512752.0, CM084274_1_4726638.0, CM084277_1_35287257.0, CM084275_1_524597.0, CM084274_1_4862951.1, CM084273_1_31862314.0, CM084265_1_65233017.0, CM084266_1_71166435.0, CM084276_1_60278.1, CM084266_1_70531191.1, CM084278_1_22665572.0, CM084277_1_31027262.1, CM084270_1_8444546.0, CM084265_1_71899687.1, CM084275_1_327919.1, CM084267_1_11257252.1, CM084275_1_35722058.0, CM084275_1_77171.1, CM084275_1_40519747.1, CM084269_1_42862695.1, CM084277_1_30953064.0, CM084265_1_72074244.1, CM084271_1_3805850.0, CM084265_1_66141830.1, CM084264_1_70175500.1, CM084266_1_69315458.0, CM084269_1_15799390.1"
"43","adapter_trim.352.bam","adapter_trim.F0-B11.bam","adapter_trim.F0-B21.bam","1.68","4, 5","4, 5","TRUE","CM084266_1_69625521.0, CM084264_1_69865995.1, CM084274_1_12659015.0, CM084265_1_70977429.0, CM084272_1_1704379.0, CM084266_1_61737006.0, CM084266_1_58088040.1, CM084264_1_8233152.0, CM084274_1_4863301.1, CM084273_1_32698906.1, CM084269_1_12904900.1, CM084273_1_21179270.0, CM084264_1_26773650.0, CM084266_1_62460058.0, CM084265_1_959800.0, CM084270_1_46589385.0, CM084266_1_70706207.0, CM084270_1_19461856.1, CM084266_1_71166435.0, CM084272_1_1596807.1, CM084264_1_34294469.1, CM084275_1_25388576.0, CM084275_1_524647.0, CM084275_1_1304704.1, CM084270_1_46588167.1, CM084266_1_69141161.1, CM084279_1_32641182.1, CM084268_1_18512798.1, CM084269_1_15823421.0, CM084275_1_1304701.0, CM084272_1_1596710.0, CM084279_1_1070294.0, CM084277_1_30629891.1, CM084266_1_62460100.1, CM084279_1_1070763.1, CM084276_1_37987466.1, CM084266_1_58086170.0, CM084265_1_70595157.1, CM084276_1_1625243.0, CM084264_1_26773690.1, CM084276_1_38785504.1, CM084276_1_38552579.0, CM084272_1_11675288.0, CM084265_1_72091374.1, CM084277_1_30953078.0, CM084277_1_30611605.0, CM084271_1_3822736.1, CM084270_1_2585592.0, CM084275_1_529192.0, CM084267_1_6421241.0"
"44","adapter_trim.F1-B8-pH75.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B21.bam","1.34","2, 4","4, 5","TRUE","CM084276_1_1847305.1, CM084279_1_1196447.1, CM084266_1_58088040.1, CM084270_1_42355495.1, CM084276_1_25809477.1, CM084265_1_70595159.0, CM084272_1_1891444.0, CM084267_1_9175848.0, CM084265_1_72637027.1, CM084278_1_16773822.0, CM084271_1_290137.1, CM084272_1_1311984.0, CM084274_1_4863861.0, CM084264_1_69863993.1, CM084268_1_45628.0, CM084277_1_30611507.1, CM084267_1_50994193.0, CM084278_1_23541042.0, CM084265_1_72071366.0, CM084266_1_64726584.0, CM084266_1_68322200.0, CM084277_1_29780116.1, CM084269_1_1577748.1, CM084265_1_65322091.1, CM084268_1_46448.1, CM084272_1_33515302.1, CM084275_1_66811.1, CM084276_1_61700.0, CM084266_1_64726584.1, CM084275_1_35719374.0, CM084267_1_51248500.1, CM084275_1_327936.0, CM084274_1_4863917.0, CM084264_1_2737867.0, CM084265_1_58487818.0, CM084266_1_57889053.0, CM084264_1_70173615.0, CM084264_1_73926177.1, CM084278_1_20591181.1, CM084267_1_52591726.0, CM084264_1_72075482.0, CM084274_1_4734019.1, CM084264_1_69863993.0, CM084276_1_38450614.1, CM084275_1_1212337.1, CM084272_1_1308683.1, CM084266_1_65993531.1, CM084269_1_4635071.1, CM084264_1_6956767.1, CM084268_1_14768218.1"
"45","adapter_trim.F1-J356-pH75.bam","adapter_trim.F0-B7.bam","adapter_trim.F0-B21.bam","1.47","1, 4, 5","4, 5","TRUE","CM084266_1_64723748.1, CM084266_1_69056442.1, CM084265_1_50947034.0, CM084275_1_1304748.0, CM084275_1_20000958.1, CM084270_1_4751756.0, CM084267_1_51241061.0, CM084272_1_36474234.0, CM084276_1_935645.1, CM084271_1_3822772.1, CM084270_1_42348998.0, CM084264_1_74800272.1, CM084266_1_58915367.1, CM084265_1_64586069.0, CM084271_1_3814120.0, CM084271_1_44075853.1, CM084267_1_6421491.0, CM084277_1_31296172.1, CM084270_1_46590815.0, CM084278_1_22665064.0, CM084265_1_64733351.1, CM084264_1_72011634.1, CM084273_1_214007.1, CM084275_1_39780930.1, CM084271_1_1033792.1, CM084266_1_58086170.1, CM084272_1_9069881.1, CM084278_1_5144630.1, CM084264_1_70466147.1, CM084271_1_30532429.0, CM084267_1_30270802.0, CM084267_1_50392692.1, CM084278_1_23542552.1, CM084270_1_42348997.0, CM084269_1_43524168.1, CM084277_1_1858860.0, CM084272_1_18194306.1, CM084269_1_35627054.1, CM084271_1_43851366.0, CM084275_1_319193.0, CM084265_1_68808156.0, CM084273_1_32683023.0, CM084266_1_69085559.0, CM084273_1_32683016.1, CM084277_1_30026693.0, CM084266_1_69315495.1, CM084265_1_72898809.1, CM084264_1_74721244.0, CM084279_1_10150670.0, CM084267_1_6421555.0"
"46","adapter_trim.104.bam","adapter_trim.F0-B7.bam","adapter_trim.F0-B21.bam","1.81","1, 4, 5","4, 5","TRUE","CM084269_1_12903174.0, CM084264_1_75512053.0, CM084275_1_25395462.1, CM084276_1_38539465.1, CM084265_1_64196870.1, CM084274_1_4863175.1, CM084267_1_2908962.0, CM084277_1_30953045.1, CM084275_1_1304748.1, CM084274_1_42859664.0, CM084267_1_5161043.0, CM084274_1_4726637.0, CM084265_1_72091635.1, CM084272_1_1891451.1, CM084274_1_4708735.0, CM084268_1_50323846.0, CM084266_1_58098009.0, CM084272_1_675601.0, CM084279_1_1871842.1, CM084267_1_6418250.0, CM084268_1_50790925.0, CM084274_1_34977131.0, CM084271_1_379028.0, CM084266_1_57888563.0, CM084270_1_42349010.1, CM084267_1_8118559.1, CM084264_1_72117194.0, CM084275_1_524618.0, CM084269_1_1572344.1, CM084267_1_4505277.1, CM084267_1_4505277.0, CM084264_1_72929492.1, CM084265_1_46089462.1, CM084273_1_31863792.0, CM084276_1_38539465.0, CM084275_1_40519747.1, CM084276_1_4238176.0, CM084278_1_5144747.1, CM084264_1_66525875.0, CM084279_1_33759516.1, CM084266_1_64725837.1, CM084277_1_29780894.1, CM084267_1_51000174.0, CM084264_1_6517652.1, CM084279_1_1892713.0, CM084266_1_69085555.1, CM084275_1_29098655.0, CM084272_1_1891465.1, CM084277_1_30027539.0, CM084277_1_29208301.0"
"47","adapter_trim.F1-B14-pH75.bam","adapter_trim.F0-B11.bam","adapter_trim.F0-B22.bam","0.8","4, 5","4, 5","TRUE","CM084266_1_68919270.1, CM084276_1_38489687.1, CM084266_1_57889053.1, CM084270_1_46587591.0, CM084279_1_1064861.1, CM084269_1_15812960.0, CM084265_1_1229890.0, CM084270_1_10495951.0, CM084265_1_71925486.1, CM084266_1_23295280.0, CM084275_1_29098655.1, CM084272_1_18193991.0, CM084267_1_8687446.0, CM084274_1_4708735.0, CM084269_1_47265457.1, CM084271_1_11500090.0, CM084279_1_32644251.0, CM084271_1_43868179.1, CM084270_1_46589385.0, CM084278_1_22654601.0, CM084266_1_70181797.1, CM084271_1_218855.1, CM084265_1_64196884.1, CM084264_1_71189810.0, CM084279_1_31073085.1, CM084276_1_31737936.1, CM084266_1_63468234.0, CM084271_1_3821130.0, CM084271_1_290137.1, CM084279_1_1064677.0, CM084266_1_69793914.0, CM084265_1_71925202.0, CM084278_1_23536923.1, CM084267_1_48167385.0, CM084279_1_31409578.1, CM084267_1_11257260.0, CM084278_1_22665572.1, CM084273_1_37927756.1, CM084269_1_1549393.1, CM084271_1_26325720.0, CM084272_1_1584317.1, CM084266_1_69793914.0, CM084269_1_15813150.1, CM084266_1_38532344.0, CM084265_1_1229890.0, CM084269_1_43527808.1, CM084267_1_5165677.0, CM084276_1_38943253.0, CM084269_1_15809861.1, CM084269_1_15823117.0"
"48","adapter_trim.251.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B22.bam","1.18","2, 4, 5","4, 5","TRUE","CM084266_1_64723748.1, CM084266_1_69056442.1, CM084265_1_50947034.0, CM084275_1_1304748.0, CM084275_1_20000958.1, CM084270_1_4751756.0, CM084267_1_51241061.0, CM084272_1_36474234.0, CM084276_1_935645.1, CM084271_1_3822772.1, CM084270_1_42348998.0, CM084264_1_74800272.1, CM084266_1_58915367.1, CM084265_1_64586069.0, CM084271_1_3814120.0, CM084271_1_44075853.1, CM084267_1_6421491.0, CM084277_1_31296172.1, CM084270_1_46590815.0, CM084278_1_22665064.0, CM084265_1_64733351.1, CM084264_1_72011634.1, CM084273_1_214007.1, CM084275_1_39780930.1, CM084271_1_1033792.1, CM084266_1_58086170.1, CM084272_1_9069881.1, CM084278_1_5144630.1, CM084264_1_70466147.1, CM084271_1_30532429.0, CM084267_1_30270802.0, CM084267_1_50392692.1, CM084278_1_23542552.1, CM084270_1_42348997.0, CM084269_1_43524168.1, CM084277_1_1858860.0, CM084272_1_18194306.1, CM084269_1_35627054.1, CM084271_1_43851366.0, CM084275_1_319193.0, CM084265_1_68808156.0, CM084273_1_32683023.0, CM084266_1_69085559.0, CM084273_1_32683016.1, CM084277_1_30026693.0, CM084266_1_69315495.1, CM084265_1_72898809.1, CM084264_1_74721244.0, CM084279_1_10150670.0, CM084267_1_6421555.0"
