"","sire","dam","id","loci","n.loci","LLRdam","LLRsire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"123","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J184-pH7.bam","CM084265_1_1118701.1, CM084269_1_42862803.0, CM084269_1_1580179.1, CM084272_1_33453891.0, CM084271_1_43851366.0, CM084264_1_69757037.1, CM084279_1_31409037.0, CM084267_1_2910813.1, CM084268_1_1326636.0, CM084274_1_34977123.1, CM084265_1_68074267.0, CM084267_1_48167440.0, CM084269_1_1556132.0, CM084264_1_66077502.0, CM084265_1_70975032.1, CM084264_1_74035910.1, CM084268_1_50225498.0, CM084277_1_5804275.1, CM084268_1_50693767.0, CM084273_1_31862397.1, CM084269_1_46688972.1, CM084274_1_5046215.0, CM084271_1_39686056.0, CM084267_1_6421422.1, CM084276_1_38970482.1, CM084265_1_68072879.1, CM084274_1_4870202.0, CM084278_1_25832327.0, CM084279_1_1072367.1, CM084267_1_6420915.1","30","-0.48","-0.27","0.75","1, 4","4","TRUE"
"124","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-B25-pH7.bam","CM084278_1_20736228.0, CM084271_1_26325742.0, CM084276_1_20157233.0, CM084265_1_70974986.1, CM084266_1_57886490.1, CM084272_1_9070882.1, CM084272_1_33571767.0, CM084277_1_18545080.0, CM084265_1_54591404.1, CM084275_1_29098876.0, CM084274_1_4694967.0, CM084274_1_4788623.0, CM084275_1_327388.1, CM084265_1_14403550.0, CM084279_1_32640578.0, CM084277_1_30953078.1, CM084267_1_3204556.1, CM084269_1_15798360.0, CM084264_1_70175564.1, CM084269_1_43523784.0, CM084264_1_73604686.0, CM084265_1_60215543.1, CM084267_1_2163720.0, CM084271_1_7137729.0, CM084275_1_39776469.0, CM084272_1_11675308.0, CM084276_1_38287449.0, CM084267_1_51346515.1, CM084265_1_64586069.0, CM084277_1_18535877.0","30","0.03","-0.58","0.61","2, 4","4","TRUE"
"125","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-B25-pH7.bam","CM084275_1_2509962.1, CM084267_1_832141.0, CM084269_1_15823106.1, CM084266_1_46766313.0, CM084274_1_4734035.0, CM084268_1_22932611.1, CM084270_1_2585592.1, CM084266_1_57886153.1, CM084267_1_13229742.0, CM084264_1_66561947.0, CM084276_1_59031.0, CM084266_1_70707608.1, CM084277_1_18535877.1, CM084279_1_649336.1, CM084271_1_3821109.0, CM084264_1_69870962.1, CM084274_1_4870202.1, CM084274_1_4793177.1, CM084265_1_71899241.0, CM084272_1_18574380.1, CM084271_1_19656061.0, CM084268_1_46448.0, CM084276_1_36515301.0, CM084269_1_15828548.1, CM084266_1_64725843.0, CM084269_1_43523897.0, CM084264_1_70174663.1, CM084265_1_60316158.1, CM084274_1_4792092.0, CM084278_1_32252661.0","30","-0.14","-0.29","0.43","3","4","FALSE"
"126","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J221-pH7.bam","CM084274_1_4734019.1, CM084266_1_66483893.0, CM084275_1_400262.1, CM084274_1_4727166.0, CM084271_1_10301903.0, CM084268_1_28845816.0, CM084271_1_43860460.1, CM084271_1_44134413.1, CM084267_1_50993881.0, CM084268_1_82245.0, CM084266_1_67239897.0, CM084266_1_69095441.1, CM084269_1_45280043.0, CM084271_1_43851333.1, CM084271_1_26332979.1, CM084273_1_32698908.0, CM084266_1_38532344.1, CM084266_1_69806294.0, CM084278_1_22660266.1, CM084264_1_70471433.0, CM084270_1_4921103.0, CM084272_1_18194995.0, CM084269_1_42862704.0, CM084268_1_28845446.0, CM084278_1_15228688.1, CM084269_1_46733079.0, CM084275_1_39774878.0, CM084273_1_11267029.0, CM084269_1_43525440.0, CM084267_1_48167385.0","30","-0.43","-0.18","0.61","3","4","FALSE"
"127","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-B1-pH7.bam","CM084273_1_268153.0, CM084275_1_39774847.1, CM084276_1_20157194.1, CM084265_1_71820726.0, CM084265_1_64735166.1, CM084273_1_31865817.0, CM084276_1_1856904.0, CM084275_1_25388888.0, CM084270_1_47077588.1, CM084265_1_71796309.1, CM084270_1_4920918.0, CM084266_1_69794604.0, CM084275_1_400262.0, CM084269_1_1558064.0, CM084265_1_71796309.0, CM084274_1_4708063.0, CM084265_1_72636285.1, CM084279_1_10157010.0, CM084271_1_37244938.1, CM084264_1_73291570.0, CM084277_1_29782028.1, CM084268_1_50216537.1, CM084264_1_69870962.1, CM084271_1_760000.1, CM084274_1_4674060.1, CM084264_1_15064138.0, CM084265_1_64969585.0, CM084265_1_71831401.1, CM084268_1_50323439.0, CM084266_1_61737006.0","30","-0.17","-0.29","0.46","2, 4","4","TRUE"
"128","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J201-pH7.bam","CM084268_1_3703420.1, CM084278_1_23554760.1, CM084268_1_50681537.0, CM084264_1_73931173.0, CM084264_1_39013.0, CM084269_1_4626408.0, CM084266_1_64164372.1, CM084264_1_34301201.0, CM084275_1_23083662.1, CM084278_1_15228737.1, CM084268_1_3261991.0, CM084278_1_15228710.0, CM084274_1_4788623.0, CM084272_1_33462360.0, CM084276_1_2855799.1, CM084266_1_58087776.1, CM084265_1_8361584.1, CM084272_1_43469486.0, CM084271_1_43860456.1, CM084269_1_46694331.1, CM084267_1_832141.1, CM084269_1_4626408.0, CM084275_1_400276.1, CM084264_1_70174668.1, CM084275_1_35717367.0, CM084265_1_19672164.1, CM084270_1_4920911.0, CM084266_1_23321836.1, CM084265_1_71820616.1, CM084271_1_379028.1","30","-0.27","-0.07","0.34","1, 4","4","TRUE"
"129","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J204-pH7.bam","CM084268_1_3703420.1, CM084278_1_23554760.1, CM084268_1_50681537.0, CM084264_1_73931173.0, CM084264_1_39013.0, CM084269_1_4626408.0, CM084266_1_64164372.1, CM084264_1_34301201.0, CM084275_1_23083662.1, CM084278_1_15228737.1, CM084268_1_3261991.0, CM084278_1_15228710.0, CM084274_1_4788623.0, CM084272_1_33462360.0, CM084276_1_2855799.1, CM084266_1_58087776.1, CM084265_1_8361584.1, CM084272_1_43469486.0, CM084271_1_43860456.1, CM084269_1_46694331.1, CM084267_1_832141.1, CM084269_1_4626408.0, CM084275_1_400276.1, CM084264_1_70174668.1, CM084275_1_35717367.0, CM084265_1_19672164.1, CM084270_1_4920911.0, CM084266_1_23321836.1, CM084265_1_71820616.1, CM084271_1_379028.1","30","-0.32","0.02","0.34","1, 4","4","TRUE"
"130","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J204-pH7.bam","CM084264_1_69534058.1, CM084268_1_9292468.1, CM084278_1_20701460.1, CM084272_1_1144109.1, CM084265_1_71925452.1, CM084268_1_18512752.1, CM084264_1_70471577.0, CM084264_1_6517652.1, CM084276_1_7202888.1, CM084265_1_58483282.0, CM084272_1_18194979.0, CM084271_1_274110.0, CM084267_1_6421491.0, CM084264_1_34294397.1, CM084266_1_68919215.0, CM084272_1_41037487.1, CM084264_1_34301190.0, CM084274_1_4792243.0, CM084265_1_69381534.0, CM084275_1_35717367.0, CM084269_1_46693817.0, CM084269_1_45420488.1, CM084269_1_42862695.1, CM084271_1_1052214.1, CM084276_1_7202997.0, CM084267_1_11257260.1, CM084269_1_1577711.0, CM084266_1_67239927.1, CM084274_1_43090783.1, CM084266_1_59802412.0","30","-0.14","-0.02","0.16","1, 4","4","TRUE"
"131","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J185-pH7.bam","CM084276_1_20157325.1, CM084266_1_71148884.1, CM084265_1_58487818.0, CM084279_1_32666441.1, CM084275_1_524594.0, CM084271_1_3820382.0, CM084272_1_1891499.1, CM084275_1_25395464.1, CM084265_1_1118730.1, CM084277_1_17835716.0, CM084276_1_1625292.0, CM084275_1_25388559.1, CM084265_1_71926735.1, CM084268_1_50224886.1, CM084275_1_25395480.0, CM084264_1_70173624.1, CM084267_1_9176202.1, CM084278_1_20732798.0, CM084276_1_38539465.0, CM084275_1_39780958.0, CM084271_1_43868189.0, CM084271_1_340905.1, CM084276_1_37352422.1, CM084271_1_26325707.0, CM084268_1_276380.1, CM084267_1_699449.0, CM084278_1_20625152.1, CM084269_1_4625304.1, CM084265_1_72991915.1, CM084276_1_60278.0","30","-0.1","0.06","0.16","3","4","FALSE"
"132","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-B10-pH7.bam","CM084278_1_15228738.1, CM084277_1_30027550.1, CM084266_1_71149023.1, CM084271_1_379011.0, CM084270_1_46587607.1, CM084269_1_43528550.1, CM084271_1_30532438.1, CM084266_1_69315469.1, CM084269_1_15799394.0, CM084266_1_57882079.0, CM084265_1_68807634.1, CM084270_1_10495951.0, CM084278_1_20591181.0, CM084269_1_1563962.0, CM084274_1_4788623.0, CM084272_1_33453891.1, CM084276_1_38785504.0, CM084275_1_312849.1, CM084278_1_22665042.0, CM084267_1_4505277.1, CM084279_1_32644179.0, CM084278_1_8558566.1, CM084271_1_218791.1, CM084271_1_3822772.1, CM084270_1_32126724.1, CM084271_1_43868149.0, CM084265_1_66143673.0, CM084278_1_22644846.0, CM084268_1_3699581.0, CM084264_1_6151084.1","30","-0.2","-0.21","0.41","2","4","FALSE"
"133","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J205-pH7.bam","CM084266_1_57889053.0, CM084265_1_61648602.1, CM084265_1_70594980.1, CM084274_1_4694494.1, CM084266_1_68320536.0, CM084265_1_70798989.0, CM084264_1_70182852.0, CM084278_1_22665572.1, CM084275_1_38169321.1, CM084274_1_4769080.1, CM084277_1_18546601.1, CM084271_1_43860505.0, CM084269_1_43524472.0, CM084273_1_9136147.0, CM084275_1_1212337.0, CM084264_1_15073604.1, CM084264_1_8099096.0, CM084271_1_43868201.1, CM084273_1_32698894.0, CM084275_1_1304704.1, CM084274_1_4695205.1, CM084275_1_29098655.1, CM084264_1_2740287.0, CM084278_1_32252684.0, CM084270_1_8242343.1, CM084268_1_24030546.0, CM084278_1_20734513.1, CM084269_1_15812959.1, CM084268_1_22040364.0, CM084271_1_19656061.1","30","0.05","-0.31","0.36","2, 4","4","TRUE"
"134","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J201-pH7.bam","CM084271_1_3822772.0, CM084266_1_68643398.0, CM084278_1_281246.1, CM084270_1_42348999.1, CM084265_1_68869208.0, CM084267_1_2163720.0, CM084275_1_319193.1, CM084266_1_57886490.1, CM084279_1_10156984.0, CM084272_1_18191577.1, CM084269_1_41809360.0, CM084277_1_4876009.1, CM084279_1_161440.1, CM084279_1_10151169.1, CM084266_1_59802321.0, CM084271_1_43816629.1, CM084279_1_10151169.1, CM084275_1_38995260.1, CM084276_1_38773530.0, CM084266_1_69141117.1, CM084264_1_68634780.0, CM084275_1_20000943.1, CM084267_1_52591576.0, CM084273_1_33585263.1, CM084269_1_1549393.1, CM084268_1_42745.1, CM084266_1_65993526.1, CM084265_1_790962.0, CM084278_1_22667362.1, CM084275_1_8878509.0","30","-0.23","0.09","0.32","2","4","FALSE"
"135","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-B8-pH7.bam","CM084278_1_19961223.0, CM084279_1_10159275.0, CM084265_1_71265331.0, CM084275_1_39780958.1, CM084275_1_20000958.0, CM084269_1_15799434.1, CM084271_1_1052214.1, CM084272_1_1894276.1, CM084265_1_68808156.1, CM084273_1_42253159.0, CM084274_1_42294261.0, CM084271_1_44106803.0, CM084274_1_4708745.1, CM084277_1_30611507.0, CM084276_1_6688311.1, CM084270_1_32126731.0, CM084276_1_12383618.1, CM084265_1_71825876.1, CM084274_1_42859637.1, CM084264_1_73926160.0, CM084275_1_267983.1, CM084264_1_69712159.0, CM084268_1_3704020.1, CM084273_1_7839386.1, CM084268_1_3691704.1, CM084269_1_40438751.0, CM084269_1_4636883.0, CM084276_1_38072623.0, CM084275_1_35717364.1, CM084273_1_31865208.1","30","-0.26","-0.29","0.55","2, 4","4","TRUE"
"136","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-B8-pH7.bam","CM084275_1_42592955.0, CM084269_1_43525440.1, CM084267_1_2910813.0, CM084268_1_28845439.0, CM084268_1_24031315.1, CM084265_1_69381551.0, CM084267_1_2165108.0, CM084271_1_39685141.0, CM084275_1_66834.0, CM084276_1_38960928.1, CM084274_1_4723647.1, CM084265_1_58530104.1, CM084272_1_18191744.0, CM084271_1_44077319.0, CM084267_1_2653032.1, CM084267_1_5168533.1, CM084265_1_64581822.1, CM084265_1_71792056.1, CM084277_1_5804275.0, CM084279_1_16586120.0, CM084270_1_39395914.1, CM084272_1_7002402.1, CM084265_1_66143662.1, CM084266_1_57882736.0, CM084274_1_4695205.0, CM084266_1_38532340.1, CM084273_1_31863671.1, CM084275_1_39500153.1, CM084279_1_10149534.1, CM084278_1_22667362.1","30","-0.23","-0.55","0.78","2","4","FALSE"
"137","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-B19-pH7.bam","CM084267_1_5161036.1, CM084264_1_2737867.1, CM084271_1_44083919.1, CM084266_1_70530691.0, CM084265_1_70609248.0, CM084266_1_69806293.0, CM084274_1_3688102.1, CM084266_1_23321836.1, CM084266_1_69052205.1, CM084279_1_10150674.1, CM084277_1_29780116.1, CM084276_1_20156972.0, CM084265_1_68074364.0, CM084278_1_16767343.1, CM084264_1_68688975.1, CM084274_1_34976974.0, CM084272_1_18188620.0, CM084266_1_57882581.0, CM084269_1_12905566.0, CM084276_1_1847305.0, CM084278_1_20689091.1, CM084265_1_71796317.0, CM084266_1_23321836.1, CM084276_1_37353183.1, CM084277_1_30027552.1, CM084278_1_34806817.1, CM084279_1_10149596.1, CM084279_1_32649961.1, CM084264_1_74076720.1, CM084275_1_39774860.0","30","-0.15","-0.35","0.5","1, 4","4","TRUE"
"138","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J164-pH7.bam","CM084265_1_70798989.0, CM084270_1_1553326.1, CM084267_1_51248425.0, CM084271_1_3819548.1, CM084267_1_5165671.1, CM084266_1_64002736.0, CM084265_1_1062091.1, CM084267_1_2081906.0, CM084265_1_71899669.1, CM084266_1_70706235.1, CM084265_1_58531646.0, CM084277_1_18535877.1, CM084264_1_73152512.1, CM084276_1_38558603.1, CM084272_1_33616442.1, CM084265_1_59221322.1, CM084265_1_68806466.0, CM084276_1_1856639.1, CM084266_1_63167173.0, CM084278_1_20736236.0, CM084272_1_18188792.0, CM084267_1_5165693.1, CM084268_1_28858766.1, CM084274_1_42473136.1, CM084268_1_50200472.1, CM084267_1_52593751.0, CM084265_1_65233017.1, CM084272_1_33453804.1, CM084264_1_72117199.0, CM084270_1_47077595.1","30","-0.29","-0.16","0.45","3","4","FALSE"
"139","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J187-pH7.bam","CM084266_1_808035.0, CM084275_1_667604.0, CM084269_1_1567396.0, CM084272_1_18574380.0, CM084278_1_8558559.1, CM084268_1_3703420.1, CM084269_1_36339693.0, CM084272_1_1891465.1, CM084268_1_938570.1, CM084268_1_50323442.1, CM084276_1_20157233.1, CM084267_1_52591726.1, CM084270_1_12307506.1, CM084266_1_63468234.1, CM084276_1_1510348.0, CM084269_1_1580179.1, CM084275_1_38169337.0, CM084269_1_1558041.0, CM084271_1_1052214.0, CM084264_1_73604686.1, CM084278_1_16767353.0, CM084274_1_4769088.0, CM084264_1_69862115.0, CM084266_1_58093839.0, CM084278_1_22665572.1, CM084269_1_45238132.1, CM084269_1_43524375.0, CM084271_1_37237146.1, CM084269_1_15798323.0, CM084270_1_35204451.0","30","-0.11","0.06","0.17","3","4","FALSE"
"140","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J225-pH7.bam","CM084274_1_5120623.1, CM084265_1_65204740.0, CM084268_1_28845522.0, CM084274_1_4778747.0, CM084268_1_1326643.1, CM084269_1_12905562.1, CM084266_1_71149027.1, CM084264_1_71721959.0, CM084267_1_2163704.1, CM084267_1_52112064.1, CM084265_1_14403550.1, CM084267_1_5168533.1, CM084267_1_5830233.1, CM084279_1_33759516.0, CM084274_1_3691747.1, CM084268_1_3699577.0, CM084265_1_58484259.1, CM084279_1_33014997.0, CM084274_1_4708748.1, CM084274_1_4795052.1, CM084279_1_31409239.0, CM084268_1_50693597.0, CM084274_1_34977123.1, CM084277_1_30953064.1, CM084264_1_66525874.0, CM084275_1_660866.0, CM084266_1_68960355.0, CM084264_1_61167161.1, CM084271_1_340905.0, CM084269_1_43524168.1","30","-0.36","-0.31","0.67","2, 4","4","TRUE"
"141","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J184-pH7.bam","CM084277_1_30168398.1, CM084266_1_58086157.1, CM084274_1_4795903.1, CM084270_1_32126724.1, CM084265_1_68073022.0, CM084268_1_24030545.0, CM084266_1_69085559.0, CM084267_1_2908982.1, CM084264_1_70175545.1, CM084278_1_281246.0, CM084265_1_1229890.1, CM084270_1_9408158.0, CM084276_1_12383618.0, CM084276_1_52251.1, CM084278_1_281238.1, CM084265_1_14403401.1, CM084274_1_4778592.0, CM084272_1_18194957.0, CM084265_1_64736906.1, CM084279_1_10153273.1, CM084267_1_700054.0, CM084274_1_4708749.0, CM084274_1_4720394.0, CM084276_1_38552504.0, CM084278_1_16774023.0, CM084269_1_39736991.1, CM084279_1_10157010.1, CM084268_1_47694452.0, CM084269_1_1567491.0, CM084264_1_73283219.1","30","0.14","-0.38","0.52","3","4","FALSE"
"142","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-B2-pH7.bam","CM084274_1_4674060.0, CM084265_1_72368245.0, CM084272_1_1883067.0, CM084271_1_1034852.0, CM084271_1_344606.1, CM084264_1_69287125.1, CM084265_1_71826461.0, CM084267_1_6421555.1, CM084274_1_4734019.1, CM084268_1_3702289.1, CM084268_1_298790.1, CM084265_1_71826940.0, CM084268_1_9292527.0, CM084276_1_20157323.1, CM084264_1_74035920.0, CM084270_1_1559641.0, CM084274_1_4864445.0, CM084265_1_59221220.1, CM084274_1_4695204.0, CM084266_1_64726584.1, CM084266_1_67736800.0, CM084267_1_2908957.0, CM084266_1_68320526.0, CM084270_1_4921018.0, CM084272_1_7002400.0, CM084279_1_10149633.1, CM084274_1_43090783.1, CM084266_1_50301559.0, CM084265_1_70979994.1, CM084265_1_70977429.0","30","-0.01","-0.19","0.2","1, 4","4","TRUE"
"143","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J223-pH7.bam","CM084264_1_72054043.1, CM084277_1_10628711.1, CM084275_1_327919.0, CM084265_1_70975032.1, CM084267_1_2908860.1, CM084267_1_8687423.0, CM084273_1_42252916.1, CM084268_1_45604.1, CM084268_1_3261991.0, CM084276_1_2857930.0, CM084273_1_31864421.1, CM084266_1_59802398.0, CM084265_1_71796317.1, CM084268_1_3691704.1, CM084279_1_1062144.0, CM084276_1_38797638.0, CM084268_1_45628.1, CM084269_1_1556257.1, CM084266_1_57888582.1, CM084272_1_1704343.0, CM084267_1_51000137.1, CM084267_1_13226543.1, CM084278_1_22654601.0, CM084278_1_20600197.1, CM084276_1_56075.0, CM084264_1_69902276.1, CM084269_1_45280054.1, CM084268_1_28851913.1, CM084271_1_44086160.0, CM084270_1_46588177.0","30","-0.3","-0.17","0.47","1","4","FALSE"
"144","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J205-pH7.bam","CM084268_1_3703420.1, CM084278_1_23554760.1, CM084268_1_50681537.0, CM084264_1_73931173.0, CM084264_1_39013.0, CM084269_1_4626408.0, CM084266_1_64164372.1, CM084264_1_34301201.0, CM084275_1_23083662.1, CM084278_1_15228737.1, CM084268_1_3261991.0, CM084278_1_15228710.0, CM084274_1_4788623.0, CM084272_1_33462360.0, CM084276_1_2855799.1, CM084266_1_58087776.1, CM084265_1_8361584.1, CM084272_1_43469486.0, CM084271_1_43860456.1, CM084269_1_46694331.1, CM084267_1_832141.1, CM084269_1_4626408.0, CM084275_1_400276.1, CM084264_1_70174668.1, CM084275_1_35717367.0, CM084265_1_19672164.1, CM084270_1_4920911.0, CM084266_1_23321836.1, CM084265_1_71820616.1, CM084271_1_379028.1","30","0.14","-0.12","0.26","1","4","FALSE"
"145","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J201-pH7.bam","CM084277_1_18535852.1, CM084278_1_20732803.0, CM084267_1_6421632.1, CM084264_1_74800241.1, CM084266_1_68642404.1, CM084272_1_25266666.1, CM084269_1_41819713.0, CM084277_1_31296163.0, CM084267_1_5165677.1, CM084268_1_1326636.1, CM084270_1_39395913.1, CM084276_1_2874158.1, CM084267_1_52112064.0, CM084272_1_33453681.0, CM084272_1_33578227.0, CM084264_1_26773650.0, CM084274_1_4869924.0, CM084276_1_1510330.0, CM084266_1_65576934.1, CM084271_1_43851333.1, CM084272_1_33453892.0, CM084269_1_15828545.0, CM084265_1_59221309.1, CM084265_1_1229890.0, CM084276_1_6688311.1, CM084266_1_58087045.1, CM084266_1_69315458.0, CM084270_1_47076316.0, CM084274_1_4862958.0, CM084265_1_64969584.1","30","-0.33","-0.2","0.53","3","4","FALSE"
"146","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J225-pH7.bam","CM084264_1_68688356.1, CM084271_1_44090302.0, CM084276_1_38271842.0, CM084265_1_1118730.1, CM084271_1_43816629.0, CM084274_1_4795903.1, CM084265_1_64196870.0, CM084268_1_50679570.1, CM084274_1_4870202.0, CM084267_1_51248424.0, CM084268_1_82411.0, CM084265_1_24901859.0, CM084278_1_22665046.1, CM084271_1_257149.1, CM084270_1_32126724.0, CM084271_1_1052235.1, CM084265_1_71796309.1, CM084264_1_2738036.1, CM084269_1_1558034.0, CM084269_1_1572991.1, CM084277_1_30168073.1, CM084265_1_19672164.1, CM084276_1_38970482.0, CM084273_1_31863355.1, CM084276_1_38072623.1, CM084264_1_8098050.1, CM084269_1_42862803.1, CM084278_1_22654264.1, CM084271_1_44075853.0, CM084279_1_649298.1","30","-0.63","-0.28","0.91","2","4","FALSE"
"147","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J187-pH7.bam","CM084267_1_48167433.1, CM084274_1_4863902.0, CM084274_1_4694578.0, CM084276_1_25532347.1, CM084267_1_52776062.1, CM084266_1_71148884.1, CM084278_1_24948349.0, CM084276_1_12392697.1, CM084264_1_34291216.0, CM084266_1_57882079.0, CM084269_1_1556132.0, CM084269_1_47265300.0, CM084268_1_50202339.0, CM084279_1_10159270.1, CM084264_1_68689028.1, CM084275_1_120896.0, CM084269_1_47265300.1, CM084267_1_2908962.0, CM084276_1_56673.0, CM084265_1_24901885.1, CM084269_1_1580179.0, CM084273_1_32698886.1, CM084265_1_64735335.1, CM084266_1_69089438.1, CM084266_1_68661769.0, CM084274_1_4863041.1, CM084271_1_26325720.1, CM084264_1_73926179.0, CM084265_1_64581822.0, CM084275_1_272975.0","30","-0.31","-0.09","0.4","1, 4","4","TRUE"
"148","adapter_trim.F1-B11-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J162-pH7.bam","CM084269_1_43525189.0, CM084265_1_72071374.0, CM084265_1_71826461.1, CM084274_1_4778747.0, CM084271_1_11500058.1, CM084279_1_1070298.0, CM084267_1_6420929.0, CM084268_1_1508040.1, CM084264_1_64269859.1, CM084272_1_1891434.0, CM084272_1_33616443.0, CM084278_1_20734519.0, CM084275_1_126552.0, CM084276_1_25532347.0, CM084265_1_73060810.1, CM084267_1_6421555.0, CM084279_1_32915269.1, CM084266_1_70396060.1, CM084270_1_8444534.0, CM084265_1_68525973.1, CM084275_1_400276.1, CM084266_1_68320536.1, CM084276_1_2855903.0, CM084273_1_42294202.0, CM084266_1_69547380.1, CM084276_1_1856630.0, CM084274_1_4868380.0, CM084265_1_72178250.0, CM084270_1_42348999.1, CM084268_1_9292527.0","30","0.04","-0.06","0.1","2","4","FALSE"
