"","sire","dam","id","loci","n.loci","LLRdam","LLRsire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"21","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J223-pH7.bam","CM084268_1_50739244.0, CM084265_1_71463753.0, CM084269_1_1556935.0, CM084273_1_32698894.0, CM084267_1_2104179.1, CM084278_1_23540722.0, CM084271_1_3814146.0, CM084268_1_298790.0, CM084267_1_50392657.0, CM084276_1_25975836.0, CM084267_1_51241061.1, CM084265_1_66141834.1, CM084266_1_23321836.1, CM084274_1_4796079.1, CM084275_1_25397304.1, CM084265_1_64527973.0, CM084271_1_3821161.1, CM084275_1_2509958.1, CM084267_1_52896264.1, CM084271_1_19655878.1, CM084264_1_48147317.0, CM084274_1_4694190.1, CM084268_1_45604.0, CM084265_1_976180.1, CM084269_1_1538788.0, CM084269_1_1556257.0, CM084265_1_65233017.0, CM084264_1_69902275.1, CM084270_1_39395914.0, CM084276_1_12392697.0, CM084268_1_2720910.0, CM084264_1_34303458.0, CM084266_1_57882573.1, CM084267_1_2908852.0, CM084269_1_4635085.1","35","-0.04","-0.28","0.32","1, 4","2","FALSE"
"22","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J185-pH7.bam","CM084275_1_40706324.0, CM084276_1_1625423.1, CM084278_1_20734392.1, CM084265_1_1816578.0, CM084275_1_23083657.0, CM084264_1_70471578.1, CM084271_1_26324154.1, CM084271_1_44075852.1, CM084274_1_4730203.1, CM084267_1_52092644.0, CM084276_1_1856902.1, CM084265_1_68806425.0, CM084264_1_70355052.0, CM084269_1_42862716.1, CM084279_1_31068246.0, CM084270_1_32126728.1, CM084277_1_4875753.0, CM084273_1_32698886.1, CM084264_1_72011674.1, CM084274_1_4869924.1, CM084266_1_64002578.0, CM084270_1_32126102.0, CM084268_1_3699708.0, CM084264_1_72118711.0, CM084274_1_4694578.1, CM084268_1_24031408.1, CM084266_1_70706207.0, CM084269_1_1567396.1, CM084275_1_38995359.1, CM084268_1_24030546.1, CM084271_1_257176.0, CM084269_1_12903174.1, CM084275_1_675783.1, CM084267_1_2908966.1, CM084271_1_37244915.0","35","-0.21","-0.25","0.46","1, 4","2","FALSE"
"23","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-B7-pH7.bam","CM084268_1_3699581.0, CM084278_1_23541019.1, CM084269_1_15823421.1, CM084278_1_15228738.1, CM084268_1_3691160.1, CM084272_1_43469575.0, CM084269_1_15827788.1, CM084270_1_42349010.0, CM084271_1_3819398.0, CM084266_1_67235326.0, CM084266_1_57888582.1, CM084267_1_2908060.0, CM084264_1_71816897.1, CM084265_1_68869491.0, CM084276_1_38787723.0, CM084267_1_9175847.1, CM084265_1_976180.0, CM084265_1_959807.1, CM084266_1_64723799.0, CM084264_1_72929492.1, CM084270_1_4751834.1, CM084264_1_73309412.0, CM084276_1_37353162.1, CM084267_1_2908966.0, CM084264_1_69287125.1, CM084265_1_1062091.0, CM084276_1_38960928.0, CM084268_1_18519471.1, CM084267_1_6418250.1, CM084268_1_50219223.1, CM084264_1_69861955.0, CM084265_1_70979980.1, CM084278_1_20858397.1, CM084279_1_10147347.0, CM084266_1_69547380.1","35","-0.2","-0.26","0.46","1, 4","2","FALSE"
"24","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J187-pH7.bam","CM084264_1_66522465.1, CM084271_1_19655878.1, CM084265_1_959807.0, CM084265_1_71794141.1, CM084264_1_26771545.0, CM084279_1_31073085.1, CM084265_1_60316158.0, CM084275_1_40706385.1, CM084268_1_28845336.0, CM084266_1_57888563.1, CM084266_1_50301523.0, CM084274_1_4694190.0, CM084264_1_73180493.1, CM084274_1_5028297.0, CM084267_1_51248425.0, CM084266_1_1233079.0, CM084274_1_4769088.0, CM084276_1_1855851.1, CM084276_1_38775924.1, CM084276_1_2855903.1, CM084275_1_8878532.1, CM084276_1_37353162.0, CM084269_1_46688972.0, CM084264_1_73604686.1, CM084266_1_69632417.1, CM084269_1_47265457.0, CM084264_1_72118705.1, CM084269_1_15809861.0, CM084269_1_40338566.0, CM084267_1_52896140.0, CM084269_1_45238247.0, CM084275_1_19996650.1, CM084269_1_4628748.1, CM084268_1_42745.0, CM084268_1_3704024.0","35","-0.28","-0.54","0.82","2, 4","2","TRUE"
"25","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J223-pH7.bam","CM084265_1_1118730.1, CM084271_1_44073407.0, CM084265_1_68806425.1, CM084266_1_69085644.0, CM084278_1_22665572.0, CM084268_1_49720512.1, CM084265_1_72992174.1, CM084264_1_68685021.1, CM084276_1_1856904.0, CM084276_1_37353147.0, CM084271_1_7137729.0, CM084274_1_4870197.1, CM084269_1_1567396.0, CM084276_1_38970473.0, CM084275_1_327918.0, CM084269_1_41819713.0, CM084266_1_57882736.0, CM084267_1_956424.1, CM084271_1_43868181.0, CM084264_1_75338719.1, CM084276_1_1856094.0, CM084276_1_12399731.1, CM084276_1_2841292.0, CM084264_1_73283219.1, CM084267_1_2653040.1, CM084276_1_1625215.1, CM084269_1_1558064.1, CM084266_1_67235326.0, CM084278_1_4074299.0, CM084266_1_66377769.0, CM084271_1_3822772.1, CM084266_1_67239897.0, CM084270_1_9413173.1, CM084269_1_15817354.1, CM084276_1_38773527.1","35","0.02","0.02","0.04","1","2","FALSE"
"26","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J225-pH7.bam","CM084279_1_31409052.0, CM084276_1_38285696.0, CM084276_1_2857930.0, CM084267_1_2908060.1, CM084271_1_256574.1, CM084270_1_13944196.0, CM084269_1_43524676.1, CM084269_1_1567498.0, CM084267_1_5882424.0, CM084274_1_4864753.0, CM084266_1_62460058.1, CM084267_1_6421475.0, CM084264_1_34294487.0, CM084273_1_7839417.0, CM084268_1_50219223.1, CM084269_1_15827788.1, CM084270_1_4920968.0, CM084273_1_7826703.0, CM084277_1_30626985.0, CM084278_1_29698392.0, CM084269_1_43528550.0, CM084274_1_4792130.1, CM084265_1_72368293.1, CM084266_1_63167173.0, CM084265_1_73060807.0, CM084265_1_3130640.0, CM084276_1_38539465.1, CM084270_1_9408158.0, CM084277_1_10628755.0, CM084275_1_312853.0, CM084275_1_25393263.1, CM084265_1_71926735.0, CM084271_1_11500058.1, CM084275_1_319193.0, CM084271_1_1052214.0","35","-0.55","-0.23","0.78","1, 4","2","FALSE"
"27","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J162-pH7.bam","CM084268_1_50739244.0, CM084265_1_71463753.0, CM084269_1_1556935.0, CM084273_1_32698894.0, CM084267_1_2104179.1, CM084278_1_23540722.0, CM084271_1_3814146.0, CM084268_1_298790.0, CM084267_1_50392657.0, CM084276_1_25975836.0, CM084267_1_51241061.1, CM084265_1_66141834.1, CM084266_1_23321836.1, CM084274_1_4796079.1, CM084275_1_25397304.1, CM084265_1_64527973.0, CM084271_1_3821161.1, CM084275_1_2509958.1, CM084267_1_52896264.1, CM084271_1_19655878.1, CM084264_1_48147317.0, CM084274_1_4694190.1, CM084268_1_45604.0, CM084265_1_976180.1, CM084269_1_1538788.0, CM084269_1_1556257.0, CM084265_1_65233017.0, CM084264_1_69902275.1, CM084270_1_39395914.0, CM084276_1_12392697.0, CM084268_1_2720910.0, CM084264_1_34303458.0, CM084266_1_57882573.1, CM084267_1_2908852.0, CM084269_1_4635085.1","35","-0.29","-0.22","0.51","1, 4","2","FALSE"
"28","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-B8-pH7.bam","CM084270_1_42345710.0, CM084271_1_44091713.1, CM084274_1_7310951.0, CM084274_1_4788638.0, CM084275_1_40519747.0, CM084275_1_66834.0, CM084271_1_290137.1, CM084269_1_1556935.1, CM084270_1_12307506.0, CM084268_1_3695238.1, CM084264_1_64874049.1, CM084268_1_28845522.0, CM084264_1_2740163.0, CM084273_1_31864421.0, CM084278_1_34806817.0, CM084268_1_50225498.0, CM084264_1_74191504.1, CM084272_1_18553651.0, CM084269_1_43525146.1, CM084267_1_51167096.1, CM084267_1_52593725.0, CM084265_1_70979988.1, CM084276_1_62221.1, CM084266_1_50301523.1, CM084265_1_59221155.1, CM084266_1_67235326.1, CM084276_1_38864870.0, CM084270_1_39395913.0, CM084279_1_31065250.0, CM084276_1_38072623.1, CM084278_1_23541775.1, CM084275_1_400262.1, CM084272_1_2073150.0, CM084269_1_4635071.1, CM084267_1_51242797.1","35","-0.11","-0.25","0.36","1, 4","2","FALSE"
"29","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J221-pH7.bam","CM084266_1_69625503.1, CM084266_1_52832550.1, CM084271_1_340905.1, CM084274_1_4785935.1, CM084271_1_10301938.0, CM084271_1_44073407.0, CM084276_1_38539342.1, CM084269_1_40438751.0, CM084266_1_50301468.1, CM084275_1_40706324.0, CM084271_1_37244915.1, CM084268_1_28855770.1, CM084277_1_30168106.1, CM084268_1_50739238.0, CM084269_1_12903174.1, CM084264_1_2740287.0, CM084274_1_4694551.0, CM084269_1_45310961.0, CM084276_1_38773530.0, CM084266_1_69085644.0, CM084279_1_649336.1, CM084266_1_62460034.1, CM084264_1_72117194.1, CM084276_1_38787722.1, CM084265_1_8362505.1, CM084264_1_61167161.1, CM084264_1_72054047.0, CM084267_1_11257252.0, CM084264_1_74191504.1, CM084266_1_68960407.0, CM084273_1_42287132.1, CM084279_1_1070763.0, CM084274_1_4863779.1, CM084270_1_39395913.1, CM084278_1_32252684.1","35","-0.23","-0.33","0.56","1, 4","2","FALSE"
"30","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J204-pH7.bam","CM084274_1_4773495.0, CM084269_1_42862779.0, CM084266_1_58087797.1, CM084271_1_3820313.0, CM084269_1_1556267.0, CM084277_1_30642880.0, CM084270_1_4921089.1, CM084264_1_70173615.0, CM084267_1_6421243.0, CM084265_1_71899680.0, CM084269_1_40337595.0, CM084265_1_69381534.0, CM084265_1_46089443.1, CM084267_1_727876.1, CM084279_1_10149633.1, CM084264_1_34301201.1, CM084265_1_70609248.1, CM084269_1_47265482.0, CM084265_1_59221281.1, CM084272_1_2928852.1, CM084266_1_71160177.0, CM084264_1_34294397.1, CM084268_1_50225502.0, CM084268_1_9292527.1, CM084272_1_18191744.1, CM084268_1_28851946.1, CM084265_1_66689301.1, CM084271_1_30532481.0, CM084276_1_38772791.0, CM084277_1_30505565.0, CM084264_1_6956700.0, CM084274_1_4795479.0, CM084264_1_2738116.1, CM084269_1_42862716.0, CM084269_1_43525440.0","35","0.02","-0.13","0.15","1, 4","2","FALSE"
"31","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-B10-pH7.bam","CM084268_1_50739244.0, CM084265_1_71463753.0, CM084269_1_1556935.0, CM084273_1_32698894.0, CM084267_1_2104179.1, CM084278_1_23540722.0, CM084271_1_3814146.0, CM084268_1_298790.0, CM084267_1_50392657.0, CM084276_1_25975836.0, CM084267_1_51241061.1, CM084265_1_66141834.1, CM084266_1_23321836.1, CM084274_1_4796079.1, CM084275_1_25397304.1, CM084265_1_64527973.0, CM084271_1_3821161.1, CM084275_1_2509958.1, CM084267_1_52896264.1, CM084271_1_19655878.1, CM084264_1_48147317.0, CM084274_1_4694190.1, CM084268_1_45604.0, CM084265_1_976180.1, CM084269_1_1538788.0, CM084269_1_1556257.0, CM084265_1_65233017.0, CM084264_1_69902275.1, CM084270_1_39395914.0, CM084276_1_12392697.0, CM084268_1_2720910.0, CM084264_1_34303458.0, CM084266_1_57882573.1, CM084267_1_2908852.0, CM084269_1_4635085.1","35","-0.31","-0.4","0.71","2","2","TRUE"
"32","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J221-pH7.bam","CM084270_1_42355508.1, CM084276_1_61679.0, CM084266_1_67239899.0, CM084278_1_31960635.0, CM084266_1_64164374.1, CM084276_1_61700.0, CM084279_1_1072380.0, CM084269_1_1556175.0, CM084269_1_15823421.0, CM084272_1_43480818.0, CM084276_1_38772810.0, CM084264_1_2740171.0, CM084265_1_69381534.0, CM084271_1_19655871.1, CM084268_1_50219227.0, CM084278_1_23541042.0, CM084267_1_832165.1, CM084267_1_956424.0, CM084272_1_18191744.0, CM084265_1_70979988.0, CM084267_1_51033717.1, CM084278_1_29698392.1, CM084266_1_63466127.1, CM084279_1_32915269.1, CM084276_1_38970477.1, CM084278_1_22645215.0, CM084271_1_43868149.1, CM084266_1_71149023.0, CM084268_1_50224886.0, CM084267_1_51242797.1, CM084264_1_72117233.1, CM084271_1_7137729.0, CM084269_1_1558034.0, CM084271_1_1033792.0, CM084271_1_43812187.1","35","-0.15","-0.03","0.18","2","2","TRUE"
"33","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J187-pH7.bam","CM084271_1_44190489.1, CM084275_1_524647.1, CM084271_1_43851333.0, CM084269_1_35627080.0, CM084266_1_46766313.0, CM084265_1_58487818.0, CM084277_1_18546601.0, CM084267_1_13261449.0, CM084273_1_42255116.1, CM084275_1_40706319.1, CM084278_1_25832327.0, CM084276_1_20157325.1, CM084278_1_20732810.0, CM084271_1_43868125.0, CM084265_1_72071381.0, CM084274_1_4708733.1, CM084271_1_1054026.1, CM084268_1_50739244.0, CM084266_1_68322194.0, CM084276_1_11709760.1, CM084274_1_4862784.0, CM084267_1_2426144.0, CM084279_1_32673936.1, CM084279_1_32641182.1, CM084271_1_43851333.1, CM084275_1_312851.0, CM084264_1_34300494.1, CM084276_1_38558658.0, CM084265_1_58036330.0, CM084271_1_30532519.0, CM084265_1_68807634.0, CM084272_1_18193991.1, CM084268_1_276378.1, CM084278_1_31960635.1, CM084266_1_64725871.0","35","0.04","0.14","0.18","2","2","TRUE"
"34","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J225-pH7.bam","CM084268_1_50739244.0, CM084265_1_71463753.0, CM084269_1_1556935.0, CM084273_1_32698894.0, CM084267_1_2104179.1, CM084278_1_23540722.0, CM084271_1_3814146.0, CM084268_1_298790.0, CM084267_1_50392657.0, CM084276_1_25975836.0, CM084267_1_51241061.1, CM084265_1_66141834.1, CM084266_1_23321836.1, CM084274_1_4796079.1, CM084275_1_25397304.1, CM084265_1_64527973.0, CM084271_1_3821161.1, CM084275_1_2509958.1, CM084267_1_52896264.1, CM084271_1_19655878.1, CM084264_1_48147317.0, CM084274_1_4694190.1, CM084268_1_45604.0, CM084265_1_976180.1, CM084269_1_1538788.0, CM084269_1_1556257.0, CM084265_1_65233017.0, CM084264_1_69902275.1, CM084270_1_39395914.0, CM084276_1_12392697.0, CM084268_1_2720910.0, CM084264_1_34303458.0, CM084266_1_57882573.1, CM084267_1_2908852.0, CM084269_1_4635085.1","35","-0.3","-0.42","0.72","1, 4","2","FALSE"
"35","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J186-pH7.bam","CM084271_1_344491.0, CM084269_1_46692099.1, CM084265_1_19672164.0, CM084268_1_28845855.0, CM084267_1_2652515.1, CM084265_1_72071376.0, CM084268_1_49719767.0, CM084266_1_69632417.0, CM084268_1_28845509.1, CM084266_1_68907025.1, CM084269_1_42862695.1, CM084275_1_1304748.0, CM084277_1_4875961.1, CM084266_1_57885157.0, CM084269_1_43525399.1, CM084276_1_1855843.0, CM084274_1_3691747.0, CM084265_1_69004214.1, CM084265_1_72898809.1, CM084266_1_68643450.1, CM084274_1_4870391.0, CM084270_1_4920915.0, CM084270_1_8444572.1, CM084265_1_72368163.0, CM084279_1_31068246.0, CM084271_1_1034852.1, CM084271_1_3819803.0, CM084266_1_69625511.0, CM084269_1_45420483.1, CM084271_1_43547024.0, CM084265_1_66688742.0, CM084272_1_1584317.1, CM084271_1_44090310.0, CM084279_1_1512885.1, CM084274_1_4812118.0","35","-0.39","-0.06","0.45","3","2","FALSE"
"36","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J223-pH7.bam","CM084269_1_4635090.0, CM084266_1_71160177.0, CM084264_1_74266371.0, CM084266_1_57882606.0, CM084271_1_44070313.0, CM084274_1_4867255.1, CM084269_1_15812959.1, CM084267_1_699449.1, CM084265_1_71926735.0, CM084269_1_4625304.1, CM084267_1_52591726.1, CM084264_1_66439654.1, CM084264_1_71718010.0, CM084270_1_46590816.0, CM084265_1_68808047.0, CM084274_1_4868366.1, CM084267_1_50994309.0, CM084274_1_4863917.1, CM084274_1_34977142.0, CM084272_1_33572878.1, CM084266_1_71148884.1, CM084265_1_71265331.1, CM084277_1_30611507.1, CM084269_1_43524472.1, CM084265_1_8361562.1, CM084275_1_40706319.0, CM084278_1_23547493.0, CM084266_1_70706263.1, CM084266_1_70530691.1, CM084268_1_50225351.1, CM084269_1_42862798.1, CM084266_1_57888166.0, CM084267_1_52896264.0, CM084271_1_43920589.1, CM084269_1_1556257.1","35","-0.36","-0.33","0.69","1, 4","2","FALSE"
"37","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J224-pH7.bam","CM084266_1_68883042.1, CM084272_1_33515302.0, CM084276_1_38785557.0, CM084275_1_35722058.1, CM084276_1_38785504.0, CM084273_1_31865957.0, CM084268_1_9292468.1, CM084266_1_58087794.0, CM084264_1_34294660.1, CM084274_1_4704387.1, CM084268_1_3697521.0, CM084279_1_1070294.0, CM084271_1_44066688.1, CM084268_1_28845823.0, CM084271_1_44073395.1, CM084269_1_35627061.1, CM084265_1_8362505.1, CM084268_1_3710137.0, CM084265_1_72986756.1, CM084271_1_7137856.1, CM084267_1_9176045.0, CM084264_1_73291570.1, CM084271_1_19655878.1, CM084266_1_52832550.1, CM084267_1_50392657.0, CM084266_1_50301468.1, CM084273_1_42287238.0, CM084272_1_1596807.1, CM084265_1_1062161.0, CM084264_1_69757037.0, CM084264_1_26771529.0, CM084265_1_73060616.1, CM084265_1_68072879.1, CM084279_1_929045.1, CM084273_1_32683002.1","35","-0.33","-0.51","0.84","3","2","FALSE"
"38","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-B12-pH7.bam","CM084268_1_3699581.0, CM084278_1_23541019.1, CM084269_1_15823421.1, CM084278_1_15228738.1, CM084268_1_3691160.1, CM084272_1_43469575.0, CM084269_1_15827788.1, CM084270_1_42349010.0, CM084271_1_3819398.0, CM084266_1_67235326.0, CM084266_1_57888582.1, CM084267_1_2908060.0, CM084264_1_71816897.1, CM084265_1_68869491.0, CM084276_1_38787723.0, CM084267_1_9175847.1, CM084265_1_976180.0, CM084265_1_959807.1, CM084266_1_64723799.0, CM084264_1_72929492.1, CM084270_1_4751834.1, CM084264_1_73309412.0, CM084276_1_37353162.1, CM084267_1_2908966.0, CM084264_1_69287125.1, CM084265_1_1062091.0, CM084276_1_38960928.0, CM084268_1_18519471.1, CM084267_1_6418250.1, CM084268_1_50219223.1, CM084264_1_69861955.0, CM084265_1_70979980.1, CM084278_1_20858397.1, CM084279_1_10147347.0, CM084266_1_69547380.1","35","-0.11","-0.55","0.66","2","2","TRUE"
"39","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J221-pH7.bam","CM084278_1_279354.1, CM084275_1_39502374.0, CM084273_1_31863606.0, CM084269_1_15823117.1, CM084265_1_71925452.0, CM084266_1_68910397.1, CM084264_1_74800272.0, CM084265_1_64586069.0, CM084273_1_32683023.1, CM084266_1_58087045.1, CM084269_1_43524168.0, CM084269_1_15823954.1, CM084268_1_50790925.1, CM084277_1_30631457.0, CM084264_1_71189798.1, CM084264_1_73927178.0, CM084265_1_71831409.1, CM084264_1_70182858.0, CM084269_1_43523893.1, CM084272_1_2073150.0, CM084264_1_64874049.0, CM084266_1_65347060.1, CM084270_1_9411945.1, CM084273_1_31862797.0, CM084274_1_4793173.1, CM084266_1_69056442.1, CM084271_1_257149.0, CM084264_1_69303600.1, CM084267_1_5165671.1, CM084266_1_58087797.0, CM084275_1_25388559.1, CM084274_1_42855649.0, CM084275_1_25395464.1, CM084271_1_3821109.0, CM084268_1_2832736.1","35","-0.48","-0.46","0.94","2","2","TRUE"
"40","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-B12-pH7.bam","CM084265_1_976180.0, CM084279_1_10149541.0, CM084273_1_31862397.1, CM084274_1_4862958.0, CM084265_1_68807634.1, CM084268_1_28845513.0, CM084272_1_23578669.1, CM084269_1_1526868.1, CM084277_1_35287257.1, CM084273_1_32683001.0, CM084264_1_75512085.0, CM084266_1_46766309.0, CM084264_1_66525874.0, CM084265_1_72071376.0, CM084264_1_70355122.1, CM084273_1_31862042.0, CM084266_1_66383611.1, CM084265_1_1816578.1, CM084273_1_31862787.1, CM084274_1_4695002.0, CM084267_1_11257262.0, CM084272_1_1891463.1, CM084268_1_18512798.1, CM084274_1_4734035.1, CM084274_1_4869825.1, CM084276_1_1856654.0, CM084269_1_43525348.0, CM084273_1_4090291.0, CM084278_1_5144752.0, CM084272_1_33503448.1, CM084274_1_4868380.1, CM084276_1_1856082.0, CM084265_1_70607188.1, CM084279_1_1871842.1, CM084271_1_44075863.1","35","-0.77","-0.23","1","3","2","FALSE"
"41","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J224-pH7.bam","CM084267_1_2165108.1, CM084265_1_70609248.0, CM084266_1_68960407.0, CM084276_1_1856094.0, CM084265_1_71827811.1, CM084278_1_20858397.1, CM084276_1_37352420.0, CM084267_1_6420828.0, CM084274_1_4796888.0, CM084264_1_65408.1, CM084265_1_73059931.1, CM084273_1_7839386.0, CM084277_1_28144351.1, CM084266_1_66483880.1, CM084279_1_10150670.0, CM084278_1_23554765.0, CM084274_1_4723640.1, CM084279_1_1062135.0, CM084267_1_2908060.1, CM084276_1_38539342.0, CM084269_1_1572344.1, CM084272_1_33454573.1, CM084267_1_6418351.0, CM084266_1_70707506.1, CM084279_1_1064862.1, CM084264_1_72054205.1, CM084269_1_1526868.1, CM084265_1_58487819.0, CM084275_1_35717364.1, CM084264_1_70175562.1, CM084274_1_4066885.1, CM084264_1_73312740.0, CM084278_1_20734519.1, CM084264_1_61167189.1, CM084271_1_3821131.1","35","-0.43","-0.14","0.57","1","2","FALSE"
"42","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J225-pH7.bam","CM084275_1_39501427.0, CM084279_1_1064677.0, CM084265_1_59221229.1, CM084275_1_660866.0, CM084266_1_66377769.1, CM084270_1_4920911.1, CM084269_1_45310996.1, CM084275_1_39774878.0, CM084264_1_68688356.1, CM084274_1_4863996.1, CM084266_1_58102684.1, CM084266_1_57884345.1, CM084266_1_69314162.0, CM084265_1_64735335.0, CM084265_1_71925202.1, CM084265_1_58484259.1, CM084279_1_1070763.1, CM084271_1_39686056.1, CM084264_1_72118711.0, CM084267_1_2104179.1, CM084264_1_72075479.1, CM084269_1_15827788.1, CM084264_1_8098035.0, CM084274_1_42859635.1, CM084266_1_57883008.1, CM084269_1_46693817.0, CM084278_1_279479.1, CM084267_1_5168533.0, CM084268_1_2832742.1, CM084271_1_30532519.1, CM084274_1_4869977.1, CM084264_1_8098050.1, CM084266_1_63468218.0, CM084274_1_4694551.0, CM084274_1_4708749.1","35","-0.2","-0.37","0.57","1, 4","2","FALSE"
"43","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J186-pH7.bam","CM084268_1_50225025.0, CM084264_1_69303600.1, CM084264_1_72011613.0, CM084266_1_57882817.0, CM084278_1_32252684.1, CM084270_1_972098.1, CM084265_1_72978107.1, CM084269_1_43529904.1, CM084266_1_69314162.0, CM084264_1_72054205.0, CM084276_1_2855158.1, CM084265_1_68869208.0, CM084279_1_161458.0, CM084270_1_46588162.1, CM084276_1_38960936.1, CM084266_1_70686279.1, CM084274_1_4864007.0, CM084270_1_9408158.1, CM084264_1_73926160.1, CM084274_1_4695205.0, CM084272_1_29972645.1, CM084267_1_2908860.1, CM084277_1_4876009.1, CM084272_1_23578669.1, CM084272_1_26336261.1, CM084266_1_70400231.0, CM084265_1_64832883.0, CM084271_1_290137.1, CM084275_1_2509962.0, CM084273_1_10424351.1, CM084265_1_71265230.1, CM084266_1_71160177.1, CM084272_1_1596807.1, CM084268_1_3710137.1, CM084276_1_935645.1","35","-0.16","-0.3","0.46","3","2","FALSE"
"44","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-B12-pH7.bam","CM084268_1_24031324.1, CM084269_1_1567834.1, CM084275_1_25395480.1, CM084266_1_57883097.1, CM084276_1_37352348.0, CM084269_1_42862718.1, CM084275_1_675849.1, CM084269_1_12905587.0, CM084272_1_43469486.0, CM084278_1_19961223.0, CM084277_1_29208392.1, CM084268_1_82245.1, CM084278_1_20591212.0, CM084264_1_69303583.0, CM084279_1_10157010.1, CM084266_1_69051064.0, CM084268_1_45628.1, CM084273_1_10424357.0, CM084271_1_44090307.1, CM084279_1_1073381.0, CM084276_1_1856078.0, CM084276_1_20157075.1, CM084271_1_44075863.0, CM084279_1_10149633.0, CM084279_1_161041.1, CM084277_1_28144351.0, CM084279_1_10159270.1, CM084276_1_1856630.1, CM084271_1_3805850.1, CM084278_1_16774020.0, CM084276_1_37355346.0, CM084266_1_68322200.1, CM084271_1_44066688.0, CM084277_1_36521175.0, CM084265_1_72368299.1","35","-0.49","-0.54","1.03","2","2","TRUE"
"45","adapter_trim.F1-B10-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J223-pH7.bam","CM084264_1_6151081.0, CM084271_1_30532481.0, CM084275_1_39776646.1, CM084274_1_7449618.1, CM084269_1_45238238.1, CM084271_1_256574.1, CM084269_1_40447963.1, CM084267_1_699449.0, CM084275_1_25393266.1, CM084278_1_23542095.0, CM084277_1_29208305.1, CM084271_1_289999.0, CM084269_1_15798363.0, CM084273_1_268153.0, CM084277_1_30027550.0, CM084278_1_279479.0, CM084265_1_14403558.1, CM084264_1_61167131.0, CM084277_1_10417520.1, CM084267_1_2081904.1, CM084279_1_31409052.1, CM084266_1_69052082.0, CM084269_1_43529904.0, CM084269_1_1567834.0, CM084267_1_11257220.1, CM084271_1_19655228.0, CM084277_1_18545080.0, CM084270_1_9413173.1, CM084271_1_19655871.0, CM084275_1_25395479.0, CM084279_1_1871842.1, CM084265_1_69915221.1, CM084270_1_4920904.1, CM084276_1_38960928.0, CM084266_1_69085644.1","35","-0.18","-0.3","0.48","1, 4","2","FALSE"
