"","id","dam","sire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs","loci"
"227","adapter_trim.F3-J129-pH75.bam","adapter_trim.F2-B21-pH75.bam","adapter_trim.F2-B16-pH75.bam","-2.12","3","1","FALSE","CM084265_1_66143640.1, CM084272_1_18574376.0, CM084271_1_257176.0, CM084266_1_57886823.0, CM084268_1_28851946.0, CM084279_1_32917232.1, CM084274_1_4709636.1, CM084264_1_2737868.1, CM084268_1_18519472.0, CM084265_1_68806446.0, CM084267_1_2653035.1, CM084269_1_43527808.0, CM084277_1_29780894.1, CM084264_1_26771529.1, CM084271_1_379028.1, CM084265_1_70609248.1, CM084275_1_25397304.1, CM084275_1_39394589.1, CM084278_1_22644747.0, CM084278_1_281214.0, CM084264_1_73309406.0, CM084265_1_68074267.1, CM084267_1_51346515.0, CM084271_1_344406.0, CM084264_1_8112731.1, CM084266_1_69141150.1, CM084275_1_23104495.1, CM084266_1_71317540.1, CM084273_1_32698894.0, CM084269_1_4635090.1, CM084265_1_71800566.1, CM084267_1_52092638.0, CM084275_1_23075960.1, CM084275_1_8878522.0, CM084265_1_71796271.0, CM084277_1_30168398.1, CM084265_1_71795197.1, CM084278_1_4074311.0, CM084274_1_34976974.1, CM084273_1_31864733.0, CM084264_1_73300783.1, CM084264_1_73929737.0, CM084279_1_1882771.1, CM084274_1_4778747.0, CM084265_1_39553350.1, CM084274_1_3692385.1, CM084275_1_29098655.1, CM084276_1_38072623.0, CM084273_1_31865957.1, CM084266_1_58915367.0"
"228","adapter_trim.F3-J147-pH75.bam","adapter_trim.F2-B13-pH8.bam","adapter_trim.F2-B16-pH8.bam","-1.84","3","3","TRUE","CM084268_1_273292.1, CM084268_1_276461.0, CM084265_1_71825876.0, CM084266_1_57889035.0, CM084264_1_34293018.1, CM084267_1_2426163.0, CM084266_1_69063996.1, CM084277_1_1858867.0, CM084265_1_54595174.0, CM084277_1_30643652.1, CM084267_1_52092644.1, CM084279_1_993504.1, CM084279_1_31409052.0, CM084270_1_9413290.1, CM084277_1_18546604.1, CM084272_1_1726216.1, CM084277_1_35287266.0, CM084270_1_9408154.0, CM084268_1_1326636.0, CM084272_1_44059306.1, CM084267_1_50392657.0, CM084265_1_67424061.0, CM084264_1_69287134.1, CM084266_1_64164380.0, CM084273_1_31862179.1, CM084270_1_21846007.1, CM084272_1_1891444.1, CM084264_1_73349423.1, CM084274_1_42859635.1, CM084269_1_12905587.1, CM084272_1_33606995.1, CM084272_1_36474234.0, CM084274_1_4694915.0, CM084265_1_64784804.0, CM084266_1_25399242.1, CM084268_1_18512752.0, CM084264_1_72075479.1, CM084275_1_312961.0, CM084264_1_2737867.1, CM084274_1_4796871.1, CM084269_1_43524104.0, CM084279_1_1070294.0, CM084268_1_22932621.0, CM084279_1_10147738.1, CM084272_1_33617991.1, CM084271_1_3821125.1, CM084268_1_28851913.1, CM084269_1_15820188.1, CM084275_1_327936.0, CM084276_1_1625272.1"
"229","adapter_trim.F3-J139-pH75.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F2-B16-pH8.bam","0.58","1","3","FALSE","CM084264_1_73931171.0, CM084278_1_24948349.1, CM084270_1_10496921.1, CM084265_1_64586070.1, CM084272_1_33515314.0, CM084265_1_68789108.1, CM084265_1_71820616.0, CM084275_1_25388576.1, CM084275_1_400325.1, CM084277_1_6198970.1, CM084277_1_35287266.0, CM084274_1_4708063.1, CM084278_1_22665046.1, CM084264_1_66522464.1, CM084278_1_20734518.1, CM084275_1_29098655.0, CM084274_1_4793160.0, CM084270_1_39395973.0, CM084278_1_281246.0, CM084265_1_1816578.0, CM084265_1_64784798.0, CM084276_1_37987468.1, CM084264_1_75506833.1, CM084278_1_16774020.0, CM084266_1_58099055.1, CM084271_1_344606.1, CM084264_1_73311139.1, CM084265_1_68869214.0, CM084273_1_7839325.1, CM084279_1_10149541.0, CM084271_1_19655909.0, CM084274_1_11619978.0, CM084277_1_29781979.1, CM084275_1_328861.0, CM084264_1_26771545.1, CM084275_1_272975.0, CM084271_1_44090307.0, CM084265_1_59221308.1, CM084275_1_1304704.0, CM084278_1_23541775.1, CM084266_1_68519988.0, CM084276_1_56673.0, CM084274_1_4734035.0, CM084274_1_34977132.1, CM084265_1_72991915.0, CM084268_1_24030404.0, CM084272_1_1894338.0, CM084271_1_346606.0, CM084278_1_20732803.0, CM084264_1_66439654.1"
"230","adapter_trim.F3-J21-pH8.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F2-B16-pH8.bam","1.22","1","3","FALSE","CM084265_1_73060810.1, CM084279_1_10147347.0, CM084264_1_26773650.0, CM084273_1_31866838.1, CM084264_1_68685021.0, CM084270_1_21846007.1, CM084265_1_14403401.0, CM084265_1_69913707.1, CM084274_1_5120580.1, CM084266_1_68643450.0, CM084278_1_20600197.0, CM084266_1_69793914.1, CM084278_1_20630020.1, CM084264_1_70355057.0, CM084268_1_3699577.1, CM084265_1_65322123.0, CM084276_1_38785504.1, CM084271_1_287653.1, CM084278_1_31960635.0, CM084274_1_4862958.1, CM084269_1_40338569.1, CM084271_1_340894.0, CM084273_1_31863792.1, CM084271_1_23942504.1, CM084279_1_31068246.0, CM084269_1_40338569.0, CM084268_1_3699708.1, CM084266_1_68200825.1, CM084274_1_4862951.1, CM084266_1_68910397.1, CM084278_1_22665046.1, CM084267_1_5882424.0, CM084275_1_400325.0, CM084275_1_8878555.1, CM084268_1_50224896.1, CM084277_1_30623529.1, CM084266_1_57886153.1, CM084266_1_58099055.1, CM084276_1_1856888.0, CM084269_1_45423025.1, CM084271_1_218855.0, CM084269_1_15827759.1, CM084269_1_15799390.1, CM084278_1_20736228.0, CM084272_1_29972645.0, CM084264_1_73926180.1, CM084277_1_30168073.1, CM084267_1_50993881.1, CM084267_1_2081902.0, CM084271_1_760000.0"
"231","adapter_trim.F3-J46-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F2-B16-pH8.bam","-1.75","2","3","FALSE","CM084267_1_832141.1, CM084274_1_43090783.0, CM084271_1_44134607.0, CM084266_1_57882616.0, CM084275_1_25395480.0, CM084266_1_68643398.1, CM084266_1_62460100.1, CM084276_1_56673.0, CM084276_1_1856902.0, CM084267_1_11257260.0, CM084266_1_57884345.1, CM084264_1_73931024.0, CM084265_1_59221320.0, CM084267_1_13226543.1, CM084264_1_26771529.1, CM084269_1_41809356.1, CM084268_1_50225498.1, CM084264_1_8112731.1, CM084264_1_69287134.0, CM084264_1_75480216.1, CM084269_1_15828546.0, CM084279_1_33014997.0, CM084272_1_1891499.0, CM084275_1_36064337.0, CM084271_1_340905.1, CM084265_1_70597838.1, CM084265_1_70589360.1, CM084267_1_48167440.0, CM084273_1_268148.0, CM084266_1_57889035.1, CM084266_1_59802321.0, CM084270_1_47076329.1, CM084269_1_12905590.1, CM084274_1_21933035.0, CM084268_1_50225470.0, CM084264_1_69865995.0, CM084274_1_4798803.1, CM084274_1_4709089.0, CM084268_1_50739136.0, CM084265_1_59220865.0, CM084265_1_71925176.0, CM084278_1_20701768.0, CM084265_1_71794015.0, CM084275_1_675783.1, CM084271_1_218791.1, CM084276_1_54402.0, CM084274_1_42293378.1, CM084275_1_267983.1, CM084275_1_23075960.0, CM084269_1_43525214.1"
"232","adapter_trim.F3-J10-pH8.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F2-B16-pH8.bam","0.6","1","3","FALSE","CM084265_1_64196855.1, CM084270_1_42355544.0, CM084278_1_5144747.1, CM084278_1_23547493.1, CM084264_1_72075461.0, CM084267_1_8118559.0, CM084278_1_23542073.0, CM084276_1_38970482.0, CM084279_1_32915259.0, CM084264_1_68634815.1, CM084274_1_4695002.0, CM084277_1_30168073.1, CM084269_1_15812958.1, CM084267_1_51248426.1, CM084275_1_39774878.1, CM084271_1_44106803.1, CM084274_1_4686932.0, CM084276_1_38772805.0, CM084270_1_4920968.0, CM084265_1_68869491.0, CM084274_1_4870391.0, CM084265_1_64586070.0, CM084264_1_39013.0, CM084269_1_35627205.1, CM084268_1_50216537.1, CM084265_1_69913596.0, CM084270_1_46590816.0, CM084274_1_4773546.0, CM084265_1_24901885.1, CM084271_1_30532519.1, CM084274_1_4808081.1, CM084274_1_4729950.0, CM084264_1_66439902.1, CM084266_1_57888582.1, CM084266_1_70530691.0, CM084277_1_1856957.1, CM084277_1_18535878.1, CM084266_1_68319477.0, CM084266_1_68919241.0, CM084264_1_68688356.1, CM084274_1_4864709.1, CM084271_1_26332979.1, CM084266_1_57888742.0, CM084276_1_38970482.1, CM084274_1_4694522.1, CM084276_1_38788200.1, CM084265_1_1816585.1, CM084273_1_31863355.0, CM084274_1_4869968.1, CM084275_1_29098652.1"
"233","adapter_trim.F3-J125-pH75.bam","adapter_trim.F2-B13-pH8.bam","adapter_trim.F2-B17-pH75.bam","-1.7","3","2","FALSE","CM084266_1_70396060.0, CM084268_1_50679518.0, CM084277_1_30027552.1, CM084266_1_58093839.1, CM084272_1_33597658.0, CM084271_1_19655912.1, CM084271_1_1033937.1, CM084270_1_46590815.1, CM084265_1_1816578.1, CM084276_1_2855903.1, CM084279_1_1070322.0, CM084279_1_1063031.0, CM084279_1_31409052.1, CM084271_1_290137.0, CM084271_1_290137.0, CM084267_1_832159.0, CM084264_1_34300042.1, CM084276_1_1625257.1, CM084270_1_4920961.1, CM084271_1_19655939.0, CM084274_1_7449618.1, CM084279_1_161386.1, CM084278_1_23536520.1, CM084264_1_73291504.0, CM084264_1_15064138.1, CM084266_1_57882581.1, CM084275_1_23083657.0, CM084267_1_52776062.0, CM084268_1_3695238.1, CM084275_1_400276.1, CM084268_1_24030546.1, CM084278_1_8558559.1, CM084264_1_66522464.0, CM084264_1_73926180.1, CM084271_1_340894.1, CM084265_1_72071409.0, CM084264_1_74191504.0, CM084270_1_8242350.1, CM084265_1_72636285.0, CM084267_1_2653035.1, CM084267_1_51241061.0, CM084279_1_31409239.0, CM084265_1_68808047.0, CM084272_1_18574380.1, CM084271_1_3821269.0, CM084276_1_12392697.0, CM084265_1_71826461.1, CM084265_1_71853183.1, CM084275_1_35722063.1, CM084266_1_816291.0"
"234","adapter_trim.F3-J49-pH8.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F2-B19-pH75.bam","-1.24","1","4","FALSE","CM084274_1_4795482.0, CM084273_1_32698886.1, CM084278_1_29698392.1, CM084264_1_75278300.0, CM084265_1_68786095.0, CM084267_1_2652774.1, CM084266_1_71317540.1, CM084269_1_42862797.0, CM084278_1_23555170.0, CM084273_1_31862042.0, CM084268_1_22932623.1, CM084267_1_50392657.1, CM084279_1_1072351.1, CM084265_1_72071374.1, CM084265_1_70577871.0, CM084268_1_50679570.0, CM084275_1_25395462.1, CM084270_1_39395973.1, CM084276_1_62473.0, CM084271_1_3821125.1, CM084264_1_73931084.1, CM084270_1_47076332.0, CM084268_1_2832736.0, CM084264_1_70190068.1, CM084278_1_22667323.0, CM084264_1_73926180.1, CM084274_1_3692513.1, CM084264_1_8099092.0, CM084278_1_20732805.1, CM084275_1_2509498.0, CM084273_1_32698894.1, CM084268_1_2832736.1, CM084268_1_3699577.0, CM084276_1_1510330.1, CM084269_1_47265300.0, CM084277_1_5804275.1, CM084266_1_63466127.1, CM084272_1_33452056.0, CM084265_1_68806466.0, CM084273_1_268158.1, CM084264_1_8099096.1, CM084267_1_51167077.1, CM084271_1_274033.1, CM084275_1_312849.1, CM084265_1_68798193.0, CM084266_1_69051080.0, CM084271_1_44228071.1, CM084264_1_65422.0, CM084272_1_33617974.1, CM084265_1_68807639.0"
"235","adapter_trim.F3-J138-pH75.bam","adapter_trim.F2-B10-pH8.bam","adapter_trim.F2-B19-pH75.bam","-1.54","2","4","FALSE","CM084279_1_1871842.1, CM084278_1_20695466.0, CM084266_1_66383611.0, CM084270_1_39395913.0, CM084271_1_44066688.0, CM084268_1_24031315.0, CM084272_1_33617991.1, CM084264_1_69287336.0, CM084268_1_1326643.0, CM084279_1_10150672.0, CM084277_1_10417489.0, CM084275_1_29098881.0, CM084268_1_2717677.1, CM084266_1_70706207.0, CM084275_1_39500153.1, CM084270_1_1553326.0, CM084264_1_74035910.1, CM084265_1_19670958.0, CM084278_1_20625578.0, CM084269_1_15820188.1, CM084277_1_1858867.1, CM084271_1_10301908.0, CM084271_1_1052214.1, CM084274_1_21933150.1, CM084264_1_70173624.1, CM084265_1_72990731.1, CM084272_1_18192676.0, CM084264_1_72075479.1, CM084266_1_68659869.1, CM084269_1_43525271.0, CM084278_1_20625578.1, CM084270_1_47077479.0, CM084269_1_43525146.1, CM084266_1_57886490.1, CM084276_1_38558585.0, CM084273_1_31863355.0, CM084269_1_46693817.1, CM084272_1_33597669.0, CM084273_1_31862314.0, CM084268_1_50315.0, CM084264_1_61167131.1, CM084265_1_70974986.0, CM084277_1_30168102.1, CM084275_1_19996655.1, CM084265_1_71794015.1, CM084274_1_4778609.0, CM084265_1_8362532.1, CM084279_1_1073112.0, CM084266_1_69051080.1, CM084278_1_23542073.0"
"236","adapter_trim.F3-J30-pH8.bam","adapter_trim.F2-B6-pH75.bam","adapter_trim.F2-B19-pH75.bam","1.41","3","4","FALSE","CM084268_1_50682932.0, CM084266_1_38532340.0, CM084275_1_39776646.0, CM084267_1_52593725.1, CM084266_1_25399242.1, CM084264_1_73152512.0, CM084265_1_71265269.1, CM084270_1_47077479.1, CM084272_1_1891434.1, CM084276_1_38772791.0, CM084278_1_24948220.0, CM084266_1_69141150.1, CM084265_1_70595157.0, CM084271_1_3819764.0, CM084268_1_24031315.1, CM084264_1_61227544.1, CM084268_1_43541.1, CM084266_1_68659869.1, CM084271_1_37244915.0, CM084264_1_74035920.0, CM084265_1_71794015.1, CM084279_1_33759487.1, CM084268_1_50225351.1, CM084266_1_58098009.0, CM084267_1_9176202.1, CM084266_1_66483855.1, CM084266_1_70743740.1, CM084271_1_26332994.1, CM084273_1_31862854.1, CM084275_1_2509950.1, CM084267_1_51919009.1, CM084279_1_32652116.0, CM084273_1_31866087.0, CM084272_1_1883699.0, CM084274_1_4769088.0, CM084272_1_23496346.0, CM084275_1_39394528.0, CM084277_1_10417520.0, CM084277_1_31296172.1, CM084269_1_35627230.1, CM084275_1_23095308.1, CM084275_1_267983.0, CM084276_1_1625257.1, CM084276_1_1625423.0, CM084266_1_816291.0, CM084268_1_50739244.1, CM084275_1_661848.1, CM084264_1_73312740.1, CM084264_1_61167189.0, CM084278_1_20732798.1"
"237","adapter_trim.F3-J11-pH8.bam","adapter_trim.F2-B6-pH75.bam","adapter_trim.F2-B19-pH75.bam","0.06","3","4","FALSE","CM084275_1_2509952.0, CM084267_1_6421243.0, CM084267_1_13261525.1, CM084275_1_25393422.0, CM084270_1_8242309.1, CM084269_1_43523897.1, CM084264_1_70456947.1, CM084264_1_8099096.1, CM084266_1_57882817.1, CM084269_1_42862716.0, CM084267_1_2908860.0, CM084271_1_44073407.0, CM084278_1_5144630.1, CM084277_1_28144351.1, CM084276_1_38271842.1, CM084276_1_20157067.0, CM084276_1_2841292.0, CM084270_1_4921025.1, CM084264_1_69271980.1, CM084271_1_43817237.0, CM084272_1_29973150.0, CM084271_1_44073395.1, CM084264_1_69863993.0, CM084268_1_2832742.1, CM084279_1_1892713.1, CM084269_1_12905590.0, CM084271_1_44190417.0, CM084271_1_10301908.1, CM084267_1_832165.1, CM084272_1_33453618.0, CM084269_1_46692099.1, CM084266_1_57886153.0, CM084265_1_46089462.1, CM084273_1_214008.1, CM084278_1_4074395.0, CM084274_1_12659015.0, CM084265_1_73059931.1, CM084273_1_32683016.1, CM084268_1_49082756.1, CM084274_1_4730026.1, CM084271_1_26325742.1, CM084268_1_28845501.0, CM084278_1_25832327.1, CM084274_1_34977142.1, CM084269_1_45238247.1, CM084266_1_68200825.1, CM084265_1_1816564.0, CM084279_1_1070322.0, CM084271_1_379038.1, CM084271_1_43934405.1"
"238","adapter_trim.F3-J113-pH75.bam","adapter_trim.F2-B6-pH75.bam","adapter_trim.F2-B19-pH75.bam","0.8","3","4","FALSE","CM084275_1_2509952.0, CM084267_1_6421243.0, CM084267_1_13261525.1, CM084275_1_25393422.0, CM084270_1_8242309.1, CM084269_1_43523897.1, CM084264_1_70456947.1, CM084264_1_8099096.1, CM084266_1_57882817.1, CM084269_1_42862716.0, CM084267_1_2908860.0, CM084271_1_44073407.0, CM084278_1_5144630.1, CM084277_1_28144351.1, CM084276_1_38271842.1, CM084276_1_20157067.0, CM084276_1_2841292.0, CM084270_1_4921025.1, CM084264_1_69271980.1, CM084271_1_43817237.0, CM084272_1_29973150.0, CM084271_1_44073395.1, CM084264_1_69863993.0, CM084268_1_2832742.1, CM084279_1_1892713.1, CM084269_1_12905590.0, CM084271_1_44190417.0, CM084271_1_10301908.1, CM084267_1_832165.1, CM084272_1_33453618.0, CM084269_1_46692099.1, CM084266_1_57886153.0, CM084265_1_46089462.1, CM084273_1_214008.1, CM084278_1_4074395.0, CM084274_1_12659015.0, CM084265_1_73059931.1, CM084273_1_32683016.1, CM084268_1_49082756.1, CM084274_1_4730026.1, CM084271_1_26325742.1, CM084268_1_28845501.0, CM084278_1_25832327.1, CM084274_1_34977142.1, CM084269_1_45238247.1, CM084266_1_68200825.1, CM084265_1_1816564.0, CM084279_1_1070322.0, CM084271_1_379038.1, CM084271_1_43934405.1"
"239","adapter_trim.F3-J36-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F2-B19-pH75.bam","-1.19","2","4","FALSE","CM084266_1_71166412.1, CM084275_1_675849.0, CM084267_1_50392692.0, CM084265_1_60215543.0, CM084264_1_26771545.1, CM084269_1_15823954.0, CM084264_1_72054052.1, CM084277_1_31296172.1, CM084272_1_18193991.1, CM084266_1_23321836.1, CM084271_1_39686056.1, CM084277_1_28144351.1, CM084265_1_69381619.1, CM084270_1_10495951.1, CM084264_1_75512070.1, CM084279_1_32644179.1, CM084271_1_3821130.1, CM084264_1_8112731.0, CM084277_1_30168398.0, CM084269_1_35627230.0, CM084276_1_2841302.1, CM084265_1_71925203.0, CM084267_1_9175849.1, CM084269_1_15827787.0, CM084267_1_2081906.0, CM084267_1_52092644.1, CM084264_1_70456947.1, CM084276_1_1852865.1, CM084278_1_22654720.0, CM084268_1_37774069.0, CM084264_1_26771529.1, CM084267_1_52896140.0, CM084278_1_20591212.1, CM084273_1_31862642.0, CM084279_1_10156946.0, CM084274_1_12659015.1, CM084268_1_28855770.1, CM084274_1_4863779.1, CM084268_1_3699581.1, CM084269_1_40337595.0, CM084279_1_16586112.1, CM084267_1_51346515.1, CM084276_1_12399731.1, CM084276_1_12383618.0, CM084264_1_73283219.1, CM084264_1_75512053.1, CM084279_1_31409052.0, CM084272_1_33597658.1, CM084266_1_67736800.0, CM084270_1_9413173.1"
"240","adapter_trim.F3-J141-pH75.bam","adapter_trim.F2-B10-pH8.bam","adapter_trim.F2-B19-pH75.bam","0.54","2","4","FALSE","CM084264_1_69275359.1, CM084268_1_50225502.0, CM084269_1_12904900.0, CM084275_1_35722058.0, CM084278_1_22667324.0, CM084264_1_75278242.1, CM084279_1_160989.1, CM084264_1_69757037.0, CM084265_1_65322123.1, CM084273_1_31862397.1, CM084268_1_50216537.0, CM084269_1_47265457.0, CM084272_1_33616442.1, CM084272_1_1704343.1, CM084278_1_22667296.1, CM084276_1_38775936.0, CM084269_1_15813150.1, CM084265_1_72091374.0, CM084264_1_66439902.1, CM084272_1_1308683.0, CM084266_1_70706208.0, CM084276_1_37352422.1, CM084265_1_58487818.0, CM084264_1_72117194.1, CM084264_1_6517724.0, CM084268_1_273292.0, CM084276_1_1500414.0, CM084271_1_3819544.0, CM084264_1_69294926.0, CM084274_1_4708745.0, CM084274_1_4723640.1, CM084265_1_72368147.0, CM084277_1_29208305.1, CM084264_1_70355125.1, CM084265_1_70589365.1, CM084278_1_5144752.0, CM084276_1_38450614.0, CM084270_1_972098.1, CM084264_1_26771545.1, CM084265_1_64735183.0, CM084277_1_30631454.1, CM084271_1_44077305.1, CM084276_1_54402.1, CM084276_1_2841302.1, CM084267_1_5165677.1, CM084274_1_4694578.1, CM084265_1_68806414.0, CM084264_1_66525866.0, CM084269_1_43524558.0, CM084272_1_11675308.1"
"241","adapter_trim.F3-J45-pH8.bam","adapter_trim.F2-B21-pH75.bam","adapter_trim.F2-B19-pH75.bam","-1.06","3","4","FALSE","CM084279_1_10150313.0, CM084264_1_72011613.0, CM084273_1_7826703.0, CM084278_1_22644747.0, CM084269_1_43524558.0, CM084276_1_38552579.1, CM084276_1_1625272.0, CM084271_1_276716.1, CM084270_1_32126089.1, CM084279_1_16586120.1, CM084269_1_39737155.1, CM084272_1_1308683.0, CM084264_1_70174612.0, CM084271_1_19655820.1, CM084265_1_70609247.1, CM084274_1_4720394.1, CM084276_1_37987466.0, CM084275_1_327918.1, CM084264_1_66561935.1, CM084266_1_69806293.0, CM084264_1_70173621.1, CM084276_1_4238176.0, CM084267_1_6421422.1, CM084274_1_4708749.1, CM084278_1_23541775.0, CM084279_1_1062150.0, CM084268_1_1326636.1, CM084265_1_72368298.0, CM084277_1_5804933.1, CM084275_1_35722058.0, CM084266_1_64164372.0, CM084264_1_65408.0, CM084265_1_24901885.1, CM084277_1_30505537.1, CM084268_1_50679570.1, CM084278_1_279479.0, CM084274_1_5566177.1, CM084277_1_30623529.1, CM084271_1_43868189.0, CM084264_1_66525951.1, CM084264_1_66522464.0, CM084271_1_379057.1, CM084264_1_64487839.1, CM084271_1_26325720.1, CM084265_1_72636278.1, CM084264_1_6990394.1, CM084279_1_10147738.0, CM084275_1_39502454.0, CM084265_1_72636291.0, CM084277_1_1868384.1"
"242","adapter_trim.F3-J27-pH8.bam","adapter_trim.F2-B15-pH8.bam","adapter_trim.F2-B19-pH75.bam","0.21","2","4","FALSE","CM084265_1_73060810.1, CM084279_1_10147347.0, CM084264_1_26773650.0, CM084273_1_31866838.1, CM084264_1_68685021.0, CM084270_1_21846007.1, CM084265_1_14403401.0, CM084265_1_69913707.1, CM084274_1_5120580.1, CM084266_1_68643450.0, CM084278_1_20600197.0, CM084266_1_69793914.1, CM084278_1_20630020.1, CM084264_1_70355057.0, CM084268_1_3699577.1, CM084265_1_65322123.0, CM084276_1_38785504.1, CM084271_1_287653.1, CM084278_1_31960635.0, CM084274_1_4862958.1, CM084269_1_40338569.1, CM084271_1_340894.0, CM084273_1_31863792.1, CM084271_1_23942504.1, CM084279_1_31068246.0, CM084269_1_40338569.0, CM084268_1_3699708.1, CM084266_1_68200825.1, CM084274_1_4862951.1, CM084266_1_68910397.1, CM084278_1_22665046.1, CM084267_1_5882424.0, CM084275_1_400325.0, CM084275_1_8878555.1, CM084268_1_50224896.1, CM084277_1_30623529.1, CM084266_1_57886153.1, CM084266_1_58099055.1, CM084276_1_1856888.0, CM084269_1_45423025.1, CM084271_1_218855.0, CM084269_1_15827759.1, CM084269_1_15799390.1, CM084278_1_20736228.0, CM084272_1_29972645.0, CM084264_1_73926180.1, CM084277_1_30168073.1, CM084267_1_50993881.1, CM084267_1_2081902.0, CM084271_1_760000.0"
"243","adapter_trim.F3-J43-pH8.bam","adapter_trim.F2-B6-pH75.bam","adapter_trim.F2-B19-pH75.bam","0.49","3","4","FALSE","CM084275_1_35717367.0, CM084265_1_73060812.0, CM084267_1_728194.1, CM084279_1_32666444.1, CM084269_1_12905590.0, CM084270_1_46587592.0, CM084266_1_66377769.1, CM084266_1_69314168.1, CM084275_1_39781020.0, CM084264_1_34294469.0, CM084269_1_40336193.1, CM084270_1_8242343.0, CM084276_1_38775936.1, CM084278_1_23542073.0, CM084279_1_10147347.0, CM084265_1_70595159.0, CM084274_1_4708749.0, CM084275_1_319819.1, CM084269_1_46745707.0, CM084269_1_40336193.0, CM084276_1_6688311.0, CM084274_1_4694855.1, CM084278_1_29698392.0, CM084275_1_36059374.1, CM084264_1_39013.1, CM084269_1_46688879.0, CM084270_1_972098.0, CM084271_1_3807705.1, CM084276_1_56673.0, CM084271_1_44069759.1, CM084275_1_327936.1, CM084274_1_34977142.0, CM084274_1_4792092.1, CM084269_1_4625303.1, CM084266_1_69315469.0, CM084264_1_68634780.1, CM084269_1_43525133.0, CM084266_1_68919262.1, CM084275_1_25396988.0, CM084269_1_47255823.1, CM084268_1_28845789.0, CM084276_1_37987466.0, CM084276_1_12392697.1, CM084276_1_4238165.0, CM084265_1_68807639.0, CM084265_1_71826940.1, CM084274_1_11619978.1, CM084266_1_68907025.0, CM084271_1_44106803.0, CM084264_1_74800265.1"
"244","adapter_trim.F3-J35-pH8.bam","adapter_trim.F2-B25-pH75.bam","adapter_trim.F2-B19-pH75.bam","0.43","4","4","TRUE","CM084264_1_34301201.0, CM084269_1_46858338.0, CM084267_1_2163704.1, CM084266_1_70181836.1, CM084274_1_4674050.1, CM084272_1_1891444.0, CM084267_1_30270830.0, CM084265_1_71899674.0, CM084269_1_46745707.1, CM084279_1_10157014.0, CM084267_1_48167440.0, CM084273_1_9136147.0, CM084273_1_37927756.1, CM084273_1_268148.0, CM084268_1_50679551.1, CM084275_1_40706319.1, CM084268_1_45628.0, CM084264_1_26773675.0, CM084278_1_22657612.1, CM084265_1_68073022.1, CM084275_1_660866.0, CM084276_1_1856904.1, CM084264_1_26771547.0, CM084264_1_34300890.0, CM084278_1_23542095.1, CM084272_1_25266666.0, CM084267_1_2081904.0, CM084274_1_4863965.0, CM084269_1_15817354.0, CM084268_1_2713891.1, CM084275_1_25393422.0, CM084278_1_22654265.0, CM084275_1_25393416.1, CM084271_1_43868201.0, CM084269_1_15812958.1, CM084274_1_4864007.1, CM084278_1_20858397.1, CM084279_1_10159275.1, CM084264_1_66525875.0, CM084267_1_2163730.0, CM084266_1_63195133.1, CM084271_1_12812951.0, CM084279_1_10156984.0, CM084273_1_32698908.0, CM084279_1_32641182.1, CM084268_1_298790.0, CM084265_1_68806425.1, CM084267_1_5881762.0, CM084279_1_32666436.0, CM084269_1_46693817.1"
"245","adapter_trim.F3-J101-pH75.bam","adapter_trim.F2-B6-pH75.bam","adapter_trim.F2-B22-pH75.bam","0.02","3","4","FALSE","CM084277_1_18535852.1, CM084269_1_15828546.0, CM084278_1_22667330.0, CM084279_1_10149547.1, CM084266_1_57882606.1, CM084275_1_25393422.0, CM084265_1_71853183.1, CM084264_1_26773648.0, CM084271_1_3820373.0, CM084264_1_73300783.1, CM084270_1_12307511.1, CM084273_1_31863671.1, CM084270_1_13944196.1, CM084266_1_64164380.0, CM084274_1_4812118.0, CM084265_1_59221155.0, CM084271_1_3821269.1, CM084278_1_29698392.1, CM084264_1_6151081.0, CM084269_1_15823100.0, CM084264_1_73931084.1, CM084268_1_18512752.1, CM084275_1_66811.0, CM084274_1_34977123.1, CM084265_1_72986696.1, CM084277_1_36519491.1, CM084272_1_33607296.0, CM084268_1_276461.1, CM084276_1_38117403.1, CM084266_1_70181797.0, CM084265_1_70799357.0, CM084278_1_23555170.0, CM084269_1_46858338.1, CM084269_1_15809861.1, CM084275_1_38169337.0, CM084269_1_1567462.1, CM084274_1_4789233.1, CM084274_1_4769088.1, CM084278_1_23542095.1, CM084267_1_9176045.0, CM084274_1_4792092.0, CM084270_1_8244653.1, CM084275_1_39394528.0, CM084273_1_31863671.0, CM084266_1_59356462.1, CM084264_1_8099092.1, CM084264_1_71816897.0, CM084277_1_30629891.0, CM084266_1_69545761.1, CM084265_1_59221281.0"
